starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,xotask,dotcolour,59,4,299,899,main,positivefb,-99,hard,,1.2181773000002067,['n'],1,right,['1'],6,0.04549479999968753,36,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,0,0,0,900,training,positivefb,93,average,19,0.8509015999998155,['n'],1,right,['1'],6,0.04836340000019845,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,1,0,1,901,training,positivefb,96,easy,7,0.48281470000029003,['n'],1,right,['1'],6,0.0026530000000093423,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,2,0,2,902,training,positivefb,97,easy,9,0.4997374999998101,['n'],1,right,['1'],6,0.014577200000076118,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,3,0,3,903,training,positivefb,98,hard,27,0.5323871000000509,['n'],1,right,['1'],6,0.08070769999994809,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,4,0,4,904,training,positivefb,98,hard,29,0.567575399999896,['n'],1,right,['1'],6,0.07892779999974664,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,5,0,5,905,training,positivefb,97,hard,53,0.532445700000153,['c'],1,left,['2'],5,0.15048720000004323,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,6,0,6,906,training,positivefb,95,hard,53,0.5003529999999046,['c'],1,left,['1'],6,0.07656309999993027,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,7,0,7,907,training,positivefb,95,hard,29,0.850136300000031,['n'],1,right,['2'],5,0.2640231999998832,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,8,0,8,908,training,positivefb,85,hard,51,0.8996032000000014,['c'],1,left,['8'],3,1.0979001000000608,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,9,0,9,909,training,positivefb,94,hard,54,0.7500623000000814,['n'],0,left,['1'],6,0.1522573000002012,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,10,0,10,910,training,positivefb,94,average,18,0.6339593999996396,['n'],1,right,['1'],6,0.057106499999918015,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,11,0,11,911,training,positivefb,97,hard,54,0.6671547999999348,['c'],1,left,['1'],6,0.06793539999989662,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,12,0,12,912,training,positivefb,95,average,18,0.7655841999999211,['n'],1,right,['1'],6,0.042412700000113546,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,13,0,13,913,training,positivefb,86,hard,51,1.1999195000003056,['n'],0,left,['1'],6,0.18529159999980038,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,14,0,14,914,training,positivefb,95,average,19,0.5836859999999433,['n'],1,right,['1'],6,0.010641599999871687,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,15,0,15,915,training,positivefb,96,average,18,0.45013109999990775,['n'],1,right,['1'],6,0.0012363999999251973,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,16,0,16,916,training,positivefb,89,average,62,0.6837281000002804,['c'],1,left,['1'],6,0.021181300000080228,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,17,0,17,917,training,positivefb,95,easy,74,0.5164628000002267,['c'],1,left,['1'],6,0.04046970000035799,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,18,0,18,918,training,positivefb,93,hard,28,0.7995707999998558,['n'],1,right,['2'],5,0.1429771999996774,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,19,0,19,919,training,positivefb,94,hard,54,0.833777999999711,['c'],1,left,['2'],5,0.16877060000024358,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,20,0,20,920,training,positivefb,98,easy,6,0.6835571999999956,['n'],1,right,['1'],6,0.4707883999999467,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,21,0,21,921,training,positivefb,76,average,63,0.7000792000003457,['c'],1,left,['1'],6,0.07959950000031313,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,22,0,22,922,training,positivefb,90,average,61,1.0833726999999271,['c'],1,left,['2'],5,0.08999469999980647,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,23,0,23,923,training,positivefb,87,easy,72,0.6337429000000157,['c'],1,left,['1'],6,0.0850150000001122,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,24,0,24,924,training,positivefb,98,hard,29,0.6834564000000682,['n'],1,right,['1'],6,0.05389209999975719,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,25,0,25,925,training,positivefb,94,easy,70,0.5503601000000344,['c'],1,left,['1'],6,0.08629400000017995,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,26,0,26,926,training,positivefb,96,hard,51,0.7174098999998932,['c'],1,left,['2'],5,0.21429189999980736,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,27,0,27,927,training,positivefb,96,average,17,0.8014273999997386,['n'],1,right,['1'],6,0.14185150000002977,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,28,0,28,928,training,positivefb,91,hard,27,0.56598380000014,['n'],1,right,['1'],6,0.10608879999972487,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,29,0,29,929,training,positivefb,94,easy,8,0.6318411000002015,['n'],1,right,['1'],6,0.00496000000021013,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,30,0,30,930,training,positivefb,96,hard,28,0.5330884999998489,['n'],1,right,['1'],6,0.02378309999994599,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,31,0,31,931,training,positivefb,77,hard,50,1.7666854999997668,['c'],1,left,['2'],5,0.26424539999970875,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,32,0,32,932,training,positivefb,97,easy,8,0.5992123999999421,['n'],1,right,['1'],6,0.06180300000005445,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,33,0,33,933,training,positivefb,93,average,60,0.6677349999999933,['c'],1,left,['1'],6,0.4336254999998346,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,34,0,34,934,training,positivefb,94,easy,8,0.5670241000002534,['n'],1,right,['1'],6,0.5057399000002079,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,35,0,35,935,training,positivefb,94,average,64,0.6662956000000122,['c'],1,left,['2'],5,0.07493810000005396,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,36,0,36,936,training,positivefb,94,easy,73,0.6670280000003004,['c'],1,left,['1'],6,0.0767307000000983,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,37,0,37,937,training,positivefb,96,easy,74,0.5668347999999241,['c'],1,left,['1'],6,0.020114299999931973,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,38,0,38,938,training,positivefb,95,easy,73,0.6327009999999973,['c'],1,left,['1'],6,0.04966530000001512,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,39,0,39,939,training,positivefb,94,easy,7,0.5663563000002796,['n'],1,right,['1'],6,0.08120599999983824,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,40,0,40,940,training,positivefb,92,hard,52,0.6663920000000871,['c'],1,left,['1'],6,0.043500700000095094,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,41,0,41,941,training,positivefb,90,average,60,0.7999518999999964,['c'],1,left,['2'],5,0.090016800000285,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,42,0,42,942,training,positivefb,94,average,61,0.8823615000001155,['c'],1,left,['2'],5,2.5070569999998042,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,43,0,43,943,training,positivefb,93,average,60,0.8829797000003055,['c'],1,left,['1'],6,0.051382099999955244,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,44,0,44,944,training,positivefb,80,hard,28,0.850130000000263,['n'],1,right,['1'],6,0.06333260000019436,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,45,0,45,945,training,positivefb,95,easy,5,0.6164515000000392,['n'],1,right,['1'],6,0.02004029999989143,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,46,0,46,946,training,positivefb,97,easy,72,0.5504915999999866,['c'],1,left,['1'],6,0.02235370000016701,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,47,0,47,947,training,positivefb,81,average,18,0.6327790000000277,['n'],1,right,['1'],6,0.09152969999968263,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,48,0,48,948,training,positivefb,96,easy,74,0.5998844000000645,['c'],1,left,['1'],6,0.040870799999993324,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,49,0,49,949,training,positivefb,98,average,19,0.7830030000000079,['c'],0,right,['2'],5,0.18421380000017962,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,50,0,50,950,training,positivefb,75,average,64,1.700437399999828,['n'],0,left,['2'],5,0.605258899999626,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,51,0,51,951,training,positivefb,95,hard,29,0.7168744000000515,['n'],1,right,['1'],6,0.015907999999853928,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,52,0,52,952,training,positivefb,97,average,64,0.6342205000000831,['c'],1,left,['1'],6,0.1815440000000308,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,53,0,53,953,training,positivefb,95,hard,27,0.6162530000001425,['n'],1,right,['1'],6,0.04641529999980776,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,54,0,54,954,training,positivefb,97,easy,6,0.5168069999999716,['n'],1,right,['1'],6,0.016519499999958498,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,55,0,55,955,training,positivefb,100,easy,71,0.6007439999998496,['c'],1,left,['1'],6,0.5034999999998035,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,56,0,56,956,training,positivefb,93,average,16,0.7654170999999224,['n'],1,right,['1'],6,0.09259419999989404,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,57,0,57,957,training,positivefb,95,easy,74,0.6005298000000039,['c'],1,left,['1'],6,0.001334000000042579,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,58,0,58,958,training,positivefb,95,easy,5,0.5499245999999403,['n'],1,right,['1'],6,0.019322099999953934,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,59,0,59,959,training,positivefb,95,average,15,0.583850099999836,['n'],1,right,['1'],6,0.019255400000020018,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,0,1,60,960,training,positivefb,79,hard,53,1.6844113000001926,['n'],0,left,['2'],5,0.21176329999980226,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,1,1,61,961,training,positivefb,95,easy,5,0.4834507999999005,['n'],1,right,['1'],6,0.03214099999968312,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,2,1,62,962,training,positivefb,97,easy,5,0.39991909999980635,['n'],1,right,['1'],6,0.046507499999734137,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,3,1,63,963,training,positivefb,95,easy,6,0.49964159999990443,['n'],1,right,['1'],6,0.03332159999990836,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,4,1,64,964,training,positivefb,96,hard,29,0.6174065999998675,['n'],1,right,['1'],6,0.15976299999965704,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,5,1,65,965,training,positivefb,94,average,15,0.684429899999941,['n'],1,right,['1'],6,0.07056270000020959,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,6,1,66,966,training,positivefb,98,hard,53,0.5674770999999055,['c'],1,left,['1'],6,0.07732949999990524,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,7,1,67,967,training,positivefb,92,average,15,0.7499191000001701,['n'],1,right,['2'],5,0.16365310000037425,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,8,1,68,968,training,positivefb,98,hard,25,0.5346354999996947,['n'],1,right,['1'],6,0.7445630000001984,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,9,1,69,969,training,positivefb,95,easy,71,0.6170234999999593,['c'],1,left,['1'],6,0.050987800000257266,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,10,1,70,970,training,positivefb,94,average,63,0.6327636000000894,['c'],1,left,['1'],6,0.01593589999993128,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,11,1,71,971,training,positivefb,94,hard,26,0.5508808999998109,['n'],1,right,['1'],6,0.016871000000264758,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,12,1,72,972,training,positivefb,87,average,62,1.2678823000001103,['c'],1,left,['2'],5,0.07676370000035604,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,13,1,73,973,training,positivefb,80,hard,51,1.149761699999999,['c'],1,left,['1'],6,0.08507359999975961,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,14,1,74,974,training,positivefb,94,average,18,0.5331599999999526,['n'],1,right,['1'],6,0.052160100000037346,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,15,1,75,975,training,positivefb,98,easy,5,0.6005332999998245,['n'],1,right,['1'],6,0.5142329000000245,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,16,1,76,976,training,positivefb,89,average,18,0.7162559000003057,['n'],1,right,['1'],6,0.09717399999999543,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,17,1,77,977,training,positivefb,93,average,18,0.9670430999999553,['n'],1,right,['1'],6,0.05540149999978894,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,18,1,78,978,training,positivefb,96,easy,9,0.5994949999999335,['n'],1,right,['1'],6,0.021152799999981653,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,19,1,79,979,training,positivefb,93,easy,74,0.766088999999738,['c'],1,left,['1'],6,0.005727300000216928,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,20,1,80,980,training,positivefb,93,average,19,0.5843042999999852,['n'],1,right,['1'],6,0.0476490000000922,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,21,1,81,981,training,positivefb,95,average,18,0.734798899999987,['n'],1,right,['1'],6,0.01655510000000504,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,22,1,82,982,training,positivefb,98,average,62,0.6012230000001182,['c'],1,left,['1'],6,0.05564860000004046,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,23,1,83,983,training,positivefb,96,easy,5,0.5837049000001571,['n'],1,right,['1'],6,0.062159299999621,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,24,1,84,984,training,positivefb,92,easy,71,0.7170042000002468,['c'],1,left,['2'],5,0.11166129999992336,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,25,1,85,985,training,positivefb,94,hard,50,0.6664889000003313,['n'],0,left,['1'],6,0.03282349999972212,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,26,1,86,986,training,positivefb,88,hard,27,2.067459500000041,['n'],1,right,['2'],5,0.34073910000006435,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,27,1,87,987,training,positivefb,84,hard,26,1.0842773999997917,['n'],1,right,['1'],6,0.04432379999980185,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,28,1,88,988,training,positivefb,94,easy,74,0.5505189000000428,['c'],1,left,['1'],6,0.07670640000014828,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,29,1,89,989,training,positivefb,96,hard,52,0.7988577999999507,['c'],1,left,['1'],6,0.058255999999801134,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,30,1,90,990,training,positivefb,97,hard,50,0.5998177000001306,['c'],1,left,['1'],6,0.048335400000269146,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,31,1,91,991,training,positivefb,88,easy,72,0.650881500000196,['c'],1,left,['1'],6,0.060028200000033394,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,32,1,92,992,training,positivefb,90,average,64,0.5000798999999461,['c'],1,left,['1'],6,0.054190599999856204,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,33,1,93,993,training,positivefb,91,hard,25,0.816395900000316,['n'],1,right,['2'],5,0.18795909999971627,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,34,1,94,994,training,positivefb,83,average,61,0.566875600000003,['c'],1,left,['1'],6,0.197206400000141,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,35,1,95,995,training,positivefb,96,easy,70,0.5171276000000944,['c'],1,left,['1'],6,0.04097790000014356,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,36,1,96,996,training,positivefb,94,easy,5,0.5171841000001223,['n'],1,right,['1'],6,0.03523589999986143,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,37,1,97,997,training,positivefb,83,average,61,1.583383700000013,['c'],1,left,['3'],4,0.050459500000215485,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,38,1,98,998,training,positivefb,95,easy,72,0.8007188999999926,['c'],1,left,['2'],5,0.11201980000032563,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,39,1,99,999,training,positivefb,83,hard,54,1.8835715000000164,['n'],0,left,['3'],4,0.4570144000003893,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,40,1,100,1000,training,positivefb,94,average,63,1.283494900000278,['n'],0,left,['3'],4,0.25945240000010017,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,41,1,101,1001,training,positivefb,97,easy,5,0.6332722000001922,['n'],1,right,['1'],6,0.03204969999978857,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,42,1,102,1002,training,positivefb,93,easy,70,0.7178792999998223,['c'],1,left,['1'],6,0.05028360000005705,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,43,1,103,1003,training,positivefb,96,average,17,0.8503681999995933,['n'],1,right,['2'],5,0.22244409999984782,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,44,1,104,1004,training,positivefb,96,hard,26,0.6344153000000006,['n'],1,right,['1'],6,0.036779399999886664,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,45,1,105,1005,training,positivefb,99,easy,6,0.5996838999999454,['n'],1,right,['1'],6,0.5155642000004264,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,46,1,106,1006,training,positivefb,93,hard,28,0.8176543999998103,['n'],1,right,['1'],6,0.029849000000012893,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,47,1,107,1007,training,positivefb,95,hard,29,0.6164609000002201,['n'],1,right,['2'],5,0.06047420000004422,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,48,1,108,1008,training,positivefb,92,average,63,0.7843133999999736,['c'],1,left,['1'],6,0.01955309999993915,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,49,1,109,1009,training,positivefb,91,average,64,0.668565899999976,['c'],1,left,['1'],6,0.06949399999984962,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,50,1,110,1010,training,positivefb,95,easy,70,0.6004524999998466,['c'],1,left,['1'],6,0.09100070000022242,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,51,1,111,1011,training,positivefb,93,hard,52,0.8015651999999136,['c'],1,left,['2'],5,0.055233900000075664,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,52,1,112,1012,training,positivefb,93,average,15,0.6670341999997618,['n'],1,right,['1'],6,0.018723799999861512,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,53,1,113,1013,training,positivefb,79,hard,51,1.2836781000000883,['n'],0,left,['3'],4,0.23884189999989758,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,54,1,114,1014,training,positivefb,95,average,16,0.85008229999994,['n'],1,right,['2'],5,0.3312788000002911,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,55,1,115,1015,training,positivefb,96,average,63,0.7003036000000975,['c'],1,left,['1'],6,0.07416839999996228,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,56,1,116,1016,training,positivefb,98,easy,5,0.5165914999997767,['n'],1,right,['1'],6,0.06713029999991704,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,57,1,117,1017,training,positivefb,89,hard,50,1.3002713999999287,['n'],0,left,['1'],6,0.1400061999997888,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,58,1,118,1018,training,positivefb,97,easy,70,0.5663730999999643,['c'],1,left,['1'],6,0.024654600000303617,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,59,1,119,1019,training,positivefb,75,hard,27,0.766771499999777,['n'],1,right,['2'],5,0.18459140000004481,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,0,2,120,1020,main,positivefb,-99,hard,52,1.5499519999998483,['n'],0,left,['2'],5,0.174973300000147,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,1,2,121,1021,main,positivefb,-99,average,60,0.61783000000014,['c'],1,left,['1'],6,0.03203849999999875,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,2,2,122,1022,main,positivefb,-99,hard,52,0.6672839000002568,['n'],0,left,['1'],6,0.19676979999985633,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,3,2,123,1023,main,positivefb,-99,easy,9,0.5180815999997321,['n'],1,right,['1'],6,0.04112359999999171,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,4,2,124,1024,main,positivefb,-99,easy,6,0.48323160000018106,['n'],1,right,['1'],6,0.029350899999826652,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,5,2,125,1025,main,positivefb,-99,average,61,0.6501213000001371,['c'],1,left,['1'],6,0.03552040000022316,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,6,2,126,1026,main,positivefb,-99,hard,53,0.6009149000001344,['c'],1,left,['1'],6,0.02639210000006642,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,7,2,127,1027,main,positivefb,-99,easy,8,0.5335958000000574,['n'],1,right,['1'],6,0.03705119999995077,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,8,2,128,1028,main,positivefb,-99,average,60,0.5500006000002031,['c'],1,left,['1'],6,0.006562399999893387,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,9,2,129,1029,main,positivefb,-99,hard,26,1.1168319000003066,['n'],1,right,['2'],5,0.21125350000011167,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,10,2,130,1030,main,positivefb,-99,average,64,0.6678376999998363,['c'],1,left,['1'],6,0.06488549999994575,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,11,2,131,1031,main,positivefb,-99,easy,71,0.4005781000000752,['c'],1,left,['1'],6,0.13456360000009226,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,12,2,132,1032,main,positivefb,-99,hard,53,0.36623150000013993,['c'],1,left,['1'],6,0.09877779999987979,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,13,2,133,1033,main,positivefb,-99,average,63,0.5506736999996065,['c'],1,left,['1'],6,0.05761050000000978,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,14,2,134,1034,main,positivefb,-99,hard,26,0.7004930999996759,['n'],1,right,['1'],6,0.09257750000006126,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,15,2,135,1035,main,positivefb,-99,easy,8,0.6337849999999889,['n'],1,right,['1'],6,0.5925250000000233,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,16,2,136,1036,main,positivefb,-99,hard,52,0.9844966000000568,['c'],1,left,['0'],1,1.2747491999998601,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,17,2,137,1037,main,positivefb,-99,easy,71,1.4341739999999845,['c'],1,left,['1'],6,0.07890649999990273,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,18,2,138,1038,main,positivefb,-99,average,18,0.5507511000000704,['n'],1,right,['1'],6,0.03102599999965605,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,19,2,139,1039,main,positivefb,-99,easy,71,0.8500767000000451,['c'],1,left,['2'],5,0.4688106999997217,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,20,2,140,1040,main,positivefb,-99,average,18,0.6342223999999987,['n'],1,right,['1'],6,0.03288579999980357,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,21,2,141,1041,main,positivefb,-99,average,16,0.9496756000003188,['n'],1,right,['1'],6,0.04279240000005302,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,22,2,142,1042,main,positivefb,-99,average,18,0.5343317000001662,['n'],1,right,['1'],6,0.012800800000150048,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,23,2,143,1043,main,positivefb,-99,easy,74,0.6343550999999934,['c'],1,left,['1'],6,0.05205190000015136,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,24,2,144,1044,main,positivefb,-99,hard,53,0.6007544999997663,['n'],0,left,['1'],6,0.07505719999971916,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,25,2,145,1045,main,positivefb,-99,average,18,0.7007523000002038,['n'],1,right,['1'],6,0.3570340999999644,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,26,2,146,1046,main,positivefb,-99,hard,52,0.6001095999999961,['c'],1,left,['2'],5,0.047117200000229786,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,27,2,147,1047,main,positivefb,-99,average,60,0.7009631000000809,['c'],1,left,['2'],5,0.0905059000001529,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,28,2,148,1048,main,positivefb,-99,hard,28,0.633096900000055,['n'],1,right,['1'],6,0.01436680000006163,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,29,2,149,1049,main,positivefb,-99,easy,70,0.8331676000002517,['c'],1,left,['1'],6,0.3335426000003281,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,30,2,150,1050,main,positivefb,-99,easy,8,0.7179255999999441,['n'],1,right,['1'],6,0.03640769999992699,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,31,2,151,1051,main,positivefb,-99,hard,27,0.6327919000000293,['n'],1,right,['1'],6,0.04251690000000963,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,32,2,152,1052,main,positivefb,-99,average,61,1.134499599999799,['c'],1,left,['2'],5,0.027829300000121293,,,,,,,3,19,Man,Rechts,2,
