"","drift","bound","ter","sub","condition","alpha","beta","manip","resid","difflevel","fixed_parameter","Npar","time"
"1284",0.127202168110726,0.0847905046034794,0.524376019458621,"79","plus",17.4316946442462,-0.390121061949603,"alpha",0.00152035874429285,"medium","beta",4,"all"
"1285",0.10945821593622,0.0875634851188893,0.632956878019592,"80","plus",17.0326498335054,-0.673760826495241,"alpha",0.00337253703256806,"medium","beta",4,"all"
"1286",0.107145569962496,0.0841593786210336,0.476359852788729,"81","plus",1.61271595338412,0.733755538995627,"alpha",0.00200099450588207,"medium","beta",4,"all"
"1287",0.0750765541573228,0.0785454650703185,0.395152722440049,"82","plus",16.5623114478869,-0.506098748947898,"alpha",0.008312830202957,"medium","beta",4,"all"
"1288",0.103265927667154,0.0887525260608524,0.51819636298715,"83","plus",15.6152088314994,-0.474438541954181,"alpha",0.00223623174421055,"medium","beta",4,"all"
"1289",0.122251953012839,0.0747806022403396,0.503461609121596,"84","plus",21.3401487057762,-0.0683443304578792,"alpha",0.00104524279732835,"medium","beta",4,"all"
"1290",0.0700740606454605,0.0708839886761876,0.443979074970842,"85","plus",24.0804161428416,-0.355339564362867,"alpha",0.00288666010196804,"medium","beta",4,"all"
"1291",0.102623023291548,0.0943378966618225,0.463889412629189,"86","plus",30.0289425885943,-2.44672147931612,"alpha",0.00489065590639214,"medium","beta",4,"all"
"1292",0.12140496151486,0.0765037562420643,0.491426659766466,"87","plus",12.6301077178659,-0.0917450016493801,"alpha",0.00138675284626518,"medium","beta",4,"all"
"1293",0.103101768526286,0.0719434211586581,0.377039887579296,"88","plus",18.1277718571511,-0.396783369860742,"alpha",0.00306865040779708,"medium","beta",4,"all"
"1294",0.0887449029960552,0.0484601575264983,0.530992267128291,"89","plus",10.8794710139684,0.0751412052349986,"alpha",0.00222070908977726,"medium","beta",4,"all"
"1295",0.114880430649618,0.054302830396536,0.483044662458887,"90","plus",21.9623718220211,0.127904954518915,"alpha",0.00319540769490688,"medium","beta",4,"all"
"1296",0.127928401082315,0.0633580499548312,0.474754663488663,"91","plus",21.385867629881,-0.582032694124224,"alpha",0.00229482141479487,"medium","beta",4,"all"
"1297",0.0832248706854792,0.0643536877860205,0.473009734193911,"92","plus",19.4126523624243,0.223200146210463,"alpha",0.00339592157200996,"medium","beta",4,"all"
"1298",0.043394077195749,0.0625671919122937,0.485996385634657,"93","plus",37.8099112671949,-0.71790506999752,"alpha",0.00275949420420141,"medium","beta",4,"all"
"1333",0.112144282007518,0.0834405235340187,0.388101079338505,"51","minus",18.2702838287131,-0.844154550848341,"alpha",0.00613532521320422,"easy","beta",4,"b_time"
"1334",0.197045568128479,0.0684742109350537,0.510605435047802,"53","minus",32.1935338890441,-0.861779544953167,"alpha",0.00102891948494753,"easy","beta",4,"b_time"
"1335",0.0782469259816228,0.0740382718275091,0.354595027716,"54","minus",10.5453480596133,-0.0888063464447402,"alpha",0.00515074537470436,"easy","beta",4,"b_time"
"1336",0.133846245458484,0.0647612228747268,0.38621958809302,"55","minus",39.5939614097539,-1.70954819076758,"alpha",0.00443193593927732,"easy","beta",4,"b_time"
"1337",0.0754792546459808,0.103347103554275,0.251904457039791,"56","minus",15.440183897818,-0.795693548515117,"alpha",0.00367775787454427,"easy","beta",4,"b_time"
"1338",0.152735788752017,0.0563613609580872,0.44388644398184,"57","minus",40.0184932133005,-0.867174992613745,"alpha",0.00345800378763809,"easy","beta",4,"b_time"
"1339",0.157817932164101,0.0734479701551208,0.633939133062754,"58","minus",7.75595655016576,-0.841542445120527,"alpha",0.00409550886763535,"easy","beta",4,"b_time"
"1340",0.16577808872761,0.0882168440095311,0.55474731379974,"59","minus",28.2139842321242,-1.3389096544861,"alpha",0.00194304452586047,"easy","beta",4,"b_time"
"1341",0.133976237857305,0.105455512790854,0.487355260014647,"60","minus",12.9150487465631,-0.551171002615413,"alpha",0.00163437697929592,"easy","beta",4,"b_time"
"1342",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","minus",13.0814223568173,-0.186581795748131,"alpha",0.00195747429707601,"easy","beta",4,"b_time"
"1343",0.173518323011129,0.0867105895809854,0.436243398116001,"62","minus",13.8622428660443,-0.71347119341991,"alpha",0.00186636839743264,"easy","beta",4,"b_time"
"1344",0.211837701470266,0.0896880949104327,0.564460997617206,"63","minus",9.7263142382483,-0.338166448653372,"alpha",0.00129537624861712,"easy","beta",4,"b_time"
"1345",0.132130782406415,0.0721310973509325,0.516531226660664,"64","minus",14.5858596842561,-0.549764548067524,"alpha",0.00724497964594199,"easy","beta",4,"b_time"
"1346",0.173555573778197,0.0530386244598505,0.456806145688194,"65","minus",7.54008678134507,0.236906881459084,"alpha",0.00135428309542535,"easy","beta",4,"b_time"
"1347",0.0954769965842926,0.074936482279096,0.493466853689756,"67","minus",19.6274854716556,-0.97127396459081,"alpha",0.00284561414436389,"easy","beta",4,"b_time"
"1348",0.223731759366357,0.0576820034756159,0.524631059581548,"68","minus",7.3148452143403,0.0814891403354454,"alpha",0.00062015321317066,"easy","beta",4,"b_time"
"1349",0.155108723619795,0.0782761976007007,0.488433619512927,"69","minus",7.75792310455899,-0.150171364277234,"alpha",0.00208394737730236,"easy","beta",4,"b_time"
"1350",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","minus",15.2932971999567,-1.59523092656744,"alpha",0.00525646117190709,"easy","beta",4,"b_time"
"1351",0.135048940421442,0.07672209119672,0.589367565296951,"71","minus",3.24545157971279,0.483514635482629,"alpha",0.00151484607877579,"easy","beta",4,"b_time"
"1352",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","minus",8.10283583123237,0.270343487620057,"alpha",0.00415113427975585,"easy","beta",4,"b_time"
"1353",0.14528904936878,0.072686127065763,0.494491395752836,"73","minus",5.79665292768174,0.270397973307511,"alpha",0.00275040697066458,"easy","beta",4,"b_time"
"1354",0.147788538323234,0.073652248308535,0.38636098153696,"74","minus",46.3549353156233,-1.57234113509491,"alpha",0.00181081677061617,"easy","beta",4,"b_time"
"1355",0.114651364209414,0.0666704575752921,0.447515528060214,"75","minus",15.574919321844,-0.261206688571252,"alpha",0.00303151780385892,"easy","beta",4,"b_time"
"1356",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","minus",9.07197078423912,-0.012003037398517,"alpha",0.00618921851018381,"easy","beta",4,"b_time"
"1357",0.172872244793084,0.0632694149270278,0.514554146622267,"77","minus",5.22951795696358,0.0832222576887627,"alpha",0.00139664933410471,"easy","beta",4,"b_time"
"1358",0.215255768311963,0.0847905046034794,0.524376019458621,"79","minus",10.8232630155406,-0.456959501423957,"alpha",0.001215904515848,"easy","beta",4,"b_time"
"1359",0.149037872084086,0.0875634851188893,0.632956878019592,"80","minus",7.7902060116546,-0.634077499552526,"alpha",0.00326244396720426,"easy","beta",4,"b_time"
"1360",0.191349991564408,0.0841593786210336,0.476359852788729,"81","minus",1.25093511973334,0.676127582805987,"alpha",0.00196105050983604,"easy","beta",4,"b_time"
"1361",0.110671889828514,0.0785454650703185,0.395152722440049,"82","minus",12.7145319694008,-0.357373905226982,"alpha",0.00874839831117699,"easy","beta",4,"b_time"
"1362",0.137841725564975,0.0887525260608524,0.51819636298715,"83","minus",14.8545918094025,-0.561141142918088,"alpha",0.00207074829919972,"easy","beta",4,"b_time"
"1363",0.152342426919307,0.0747806022403396,0.503461609121596,"84","minus",19.716201994861,-0.210927512773238,"alpha",0.00105101276836844,"easy","beta",4,"b_time"
"1364",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","minus",22.2633003308832,-0.419036620881763,"alpha",0.00287006400992772,"easy","beta",4,"b_time"
"1365",0.132394951515275,0.0943378966618225,0.463889412629189,"86","minus",29.2980822421326,-2.14294768887074,"alpha",0.00507202944386207,"easy","beta",4,"b_time"
"1366",0.177089931574245,0.0765037562420643,0.491426659766466,"87","minus",15.1370809936785,-0.145200546482666,"alpha",0.00190685736408197,"easy","beta",4,"b_time"
"1367",0.153742582585497,0.0719434211586581,0.377039887579296,"88","minus",24.0012005946056,-0.444862619835269,"alpha",0.00280795548957246,"easy","beta",4,"b_time"
"1368",0.149478499305537,0.0484601575264983,0.530992267128291,"89","minus",17.3625892756286,0.0791989844779659,"alpha",0.00214253719486265,"easy","beta",4,"b_time"
"1369",0.154972978573472,0.054302830396536,0.483044662458887,"90","minus",11.9092017811576,0.11510228696074,"alpha",0.00296006285248832,"easy","beta",4,"b_time"
"1370",0.199484930011171,0.0633580499548312,0.474754663488663,"91","minus",30.0613288004418,-0.556797223184848,"alpha",0.00234797700967746,"easy","beta",4,"b_time"
"1371",0.192055099298881,0.0643536877860205,0.473009734193911,"92","minus",17.5707497209939,0.14026327199673,"alpha",0.00344023485306082,"easy","beta",4,"b_time"
"1372",0.116527794611523,0.0625671919122937,0.485996385634657,"93","minus",22.8918186191517,-0.690178977337244,"alpha",0.00255242806233429,"easy","beta",4,"b_time"
"1373",0.18739446589996,0.0856940599389042,0.503072987843322,"2","minus",8.40472010465156,-0.368304548714083,"beta",0.00136253566749111,"easy","beta",4,"b_time"
"1374",0.105176269561538,0.090685289505667,0.481216559690673,"3","minus",14.3881491778033,-0.611562277110094,"beta",0.0027099293188024,"easy","beta",4,"b_time"
"1375",0.124765908232773,0.0704730193891544,0.593418286673196,"5","minus",18.7992478527407,-0.963260293738555,"beta",0.00128596589273315,"easy","beta",4,"b_time"
"1376",0.102564292411181,0.0908413096284236,0.424831710477907,"6","minus",16.3492771988655,-1.35046414242413,"beta",0.00570319599121914,"easy","beta",4,"b_time"
"1377",0.170730649539587,0.0793797535979336,0.529539052641959,"7","minus",9.16553992359545,-0.136391644075351,"beta",0.00410326915119517,"easy","beta",4,"b_time"
"1378",0.111834590594251,0.0579801921448463,0.444063470830185,"8","minus",12.5608041940261,0.531376047923275,"beta",0.00168026151514323,"easy","beta",4,"b_time"
"1379",0.183106483971694,0.075752896891829,0.486698060613746,"9","minus",14.3361145397648,-1.45526503451596,"beta",0.00641837652251144,"easy","beta",4,"b_time"
"1380",0.222522903610019,0.0830222528548191,0.68336117879333,"10","minus",5.13121604769867,-0.50420814066105,"beta",0.00161445587919686,"easy","beta",4,"b_time"
"1381",0.109824796417956,0.079146061563362,0.490780767082999,"11","minus",13.60833959638,-0.391235978810092,"beta",0.00287987337536844,"easy","beta",4,"b_time"
"1382",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","minus",32.4756871498703,-1.70138134858139,"beta",0.0080794408436214,"easy","beta",4,"b_time"
"1383",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","minus",24.1471490905717,-0.690923621006759,"beta",0.00397781843297938,"easy","beta",4,"b_time"
"1384",0.140457555107384,0.07553672279536,0.583386320604562,"16","minus",25.0105620453197,-1.50872413874737,"beta",0.0106948200073154,"easy","beta",4,"b_time"
"1385",0.167812799897959,0.0741004910270617,0.589926894318082,"17","minus",17.7433955343456,-0.607021125334651,"beta",0.00146158187127075,"easy","beta",4,"b_time"
"1386",0.199901461375612,0.0704756700088615,0.494562652012127,"19","minus",7.80553112420497,0.171712263340243,"beta",0.00160301175839076,"easy","beta",4,"b_time"
"1387",0.138833328012516,0.084479131430533,0.843807891404161,"20","minus",13.5358706259824,-1.39531923898699,"beta",0.00585152092044761,"easy","beta",4,"b_time"
"1388",0.122360161865705,0.0710521120820978,0.476663588828996,"21","minus",18.8700765492856,-0.84693237263267,"beta",0.00109785394774091,"easy","beta",4,"b_time"
"1389",0.125212238047698,0.0679713675911713,0.551755277267368,"22","minus",23.4397398301307,-0.638013859032422,"beta",0.00177897120682684,"easy","beta",4,"b_time"
"1390",0.0537928070017843,0.0838706847596373,0.323640127179852,"24","minus",7.36289765548802,0.315000325924635,"beta",0.00320180871137139,"easy","beta",4,"b_time"
"1391",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","minus",14.2973097076529,-0.0914790687816652,"beta",0.00335007094742702,"easy","beta",4,"b_time"
"1392",0.145682715378258,0.0627102440251061,0.352119351572217,"26","minus",39.1425442500188,-0.389320012480731,"beta",0.00133270217789933,"easy","beta",4,"b_time"
"1393",0.149065993831777,0.0607426286245859,0.485946781694206,"27","minus",7.72680253721918,-0.177911598566037,"beta",0.00225632165403298,"easy","beta",4,"b_time"
"1394",0.173683663323117,0.0652399471629706,0.532176757361985,"28","minus",10.0504646499717,-0.554894678837354,"beta",0.00287053088139145,"easy","beta",4,"b_time"
"1395",0.172222853578416,0.0774407202946396,0.448258296605332,"30","minus",23.3872078355578,-1.17425724493861,"beta",0.00459538091363858,"easy","beta",4,"b_time"
"1396",0.144388362714759,0.0679181264093014,0.44958954999926,"32","minus",7.4960781144039,0.0879205675687916,"beta",0.00154019070850591,"easy","beta",4,"b_time"
"1397",0.273405993189249,0.0659749924175393,0.444569493350597,"33","minus",14.6284722282475,-0.710001626099748,"beta",0.00144505399000077,"easy","beta",4,"b_time"
"1398",0.139467707650773,0.0592724433215377,0.455927240152411,"34","minus",8.72533345296145,0.693538120376287,"beta",0.00149238667841951,"easy","beta",4,"b_time"
"1399",0.185260201541264,0.067775487565288,0.484657746493128,"35","minus",17.0744766087534,-0.563628924445537,"beta",0.00654583628521322,"easy","beta",4,"b_time"
"1400",0.112269414004927,0.0595332822376345,0.619532062463483,"36","minus",17.6327354243763,-0.240829847625736,"beta",0.00301091792762508,"easy","beta",4,"b_time"
"1401",0.151610598620771,0.0790434624722046,0.611398173009544,"37","minus",8.71839029045605,-0.0553323214051076,"beta",0.00436119084714954,"easy","beta",4,"b_time"
"1402",0.188470683947357,0.0645480546309599,0.471118982073083,"39","minus",6.29884523723174,0.812381824440745,"beta",0.00322808201278578,"easy","beta",4,"b_time"
"1403",0.145179397389535,0.0614266394355133,0.337737942314041,"40","minus",16.0612454668847,-0.449732770173549,"beta",0.0138263512259592,"easy","beta",4,"b_time"
"1404",0.190002446677802,0.0770193202117712,0.529016579152933,"41","minus",10.0820088958552,-0.247512671985932,"beta",0.00132284380170435,"easy","beta",4,"b_time"
"1405",0.249702828347918,0.0980602911762848,0.551733797572444,"42","minus",9.73085189048946,-0.411830157166103,"beta",0.00500307762843668,"easy","beta",4,"b_time"
"1406",0.120640219837232,0.0632017934988236,0.6671495305707,"44","minus",10.4259690738929,-0.505864979151413,"beta",0.0100500117251962,"easy","beta",4,"b_time"
"1407",0.112144282007518,0.0834405235340187,0.388101079338505,"51","control",21.553708433237,-0.844154550848341,"alpha",0.00613532521320422,"easy","beta",4,"b_time"
"1408",0.197045568128479,0.0684742109350537,0.510605435047802,"53","control",34.4270960574262,-0.861779544953167,"alpha",0.00102891948494753,"easy","beta",4,"b_time"
"1409",0.0782469259816228,0.0740382718275091,0.354595027716,"54","control",15.045358985656,-0.0888063464447402,"alpha",0.00515074537470436,"easy","beta",4,"b_time"
"1410",0.133846245458484,0.0647612228747268,0.38621958809302,"55","control",61.1229194050234,-1.70954819076758,"alpha",0.00443193593927732,"easy","beta",4,"b_time"
"1411",0.0754792546459808,0.103347103554275,0.251904457039791,"56","control",12.5820193979948,-0.795693548515117,"alpha",0.00367775787454427,"easy","beta",4,"b_time"
"1412",0.152735788752017,0.0563613609580872,0.44388644398184,"57","control",34.7431016647896,-0.867174992613745,"alpha",0.00345800378763809,"easy","beta",4,"b_time"
"1413",0.157817932164101,0.0734479701551208,0.633939133062754,"58","control",8.16577201842916,-0.841542445120527,"alpha",0.00409550886763535,"easy","beta",4,"b_time"
"1414",0.16577808872761,0.0882168440095311,0.55474731379974,"59","control",31.2328940403636,-1.3389096544861,"alpha",0.00194304452586047,"easy","beta",4,"b_time"
"1415",0.133976237857305,0.105455512790854,0.487355260014647,"60","control",12.225013111783,-0.551171002615413,"alpha",0.00163437697929592,"easy","beta",4,"b_time"
"1416",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","control",18.5822005788729,-0.186581795748131,"alpha",0.00195747429707601,"easy","beta",4,"b_time"
"1417",0.173518323011129,0.0867105895809854,0.436243398116001,"62","control",14.3368428711487,-0.71347119341991,"alpha",0.00186636839743264,"easy","beta",4,"b_time"
"1418",0.211837701470266,0.0896880949104327,0.564460997617206,"63","control",10.4882440175071,-0.338166448653372,"alpha",0.00129537624861712,"easy","beta",4,"b_time"
"1419",0.132130782406415,0.0721310973509325,0.516531226660664,"64","control",15.5853484332776,-0.549764548067524,"alpha",0.00724497964594199,"easy","beta",4,"b_time"
"1420",0.173555573778197,0.0530386244598505,0.456806145688194,"65","control",6.76102256663485,0.236906881459084,"alpha",0.00135428309542535,"easy","beta",4,"b_time"
"1421",0.0954769965842926,0.074936482279096,0.493466853689756,"67","control",21.3776517300327,-0.97127396459081,"alpha",0.00284561414436389,"easy","beta",4,"b_time"
"1422",0.223731759366357,0.0576820034756159,0.524631059581548,"68","control",12.9252233689909,0.0814891403354454,"alpha",0.00062015321317066,"easy","beta",4,"b_time"
"1423",0.155108723619795,0.0782761976007007,0.488433619512927,"69","control",7.8000609153355,-0.150171364277234,"alpha",0.00208394737730236,"easy","beta",4,"b_time"
"1424",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","control",18.8773384316057,-1.59523092656744,"alpha",0.00525646117190709,"easy","beta",4,"b_time"
"1425",0.135048940421442,0.07672209119672,0.589367565296951,"71","control",3.4440735301859,0.483514635482629,"alpha",0.00151484607877579,"easy","beta",4,"b_time"
"1426",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","control",9.20374862136762,0.270343487620057,"alpha",0.00415113427975585,"easy","beta",4,"b_time"
"1427",0.14528904936878,0.072686127065763,0.494491395752836,"73","control",6.29559414767591,0.270397973307511,"alpha",0.00275040697066458,"easy","beta",4,"b_time"
"1428",0.147788538323234,0.073652248308535,0.38636098153696,"74","control",46.9781852458141,-1.57234113509491,"alpha",0.00181081677061617,"easy","beta",4,"b_time"
"1429",0.114651364209414,0.0666704575752921,0.447515528060214,"75","control",19.4431291456471,-0.261206688571252,"alpha",0.00303151780385892,"easy","beta",4,"b_time"
"1430",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","control",9.41675944370627,-0.012003037398517,"alpha",0.00618921851018381,"easy","beta",4,"b_time"
"1431",0.172872244793084,0.0632694149270278,0.514554146622267,"77","control",9.84364739732603,0.0832222576887627,"alpha",0.00139664933410471,"easy","beta",4,"b_time"
"1432",0.215255768311963,0.0847905046034794,0.524376019458621,"79","control",12.1807408860518,-0.456959501423957,"alpha",0.001215904515848,"easy","beta",4,"b_time"
"1433",0.149037872084086,0.0875634851188893,0.632956878019592,"80","control",11.1207544693158,-0.634077499552526,"alpha",0.00326244396720426,"easy","beta",4,"b_time"
"1434",0.191349991564408,0.0841593786210336,0.476359852788729,"81","control",2.96505137073001,0.676127582805987,"alpha",0.00196105050983604,"easy","beta",4,"b_time"
"1435",0.110671889828514,0.0785454650703185,0.395152722440049,"82","control",14.1360128895403,-0.357373905226982,"alpha",0.00874839831117699,"easy","beta",4,"b_time"
"1436",0.137841725564975,0.0887525260608524,0.51819636298715,"83","control",18.5522614022546,-0.561141142918088,"alpha",0.00207074829919972,"easy","beta",4,"b_time"
"1437",0.152342426919307,0.0747806022403396,0.503461609121596,"84","control",18.0066918341612,-0.210927512773238,"alpha",0.00105101276836844,"easy","beta",4,"b_time"
"1438",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","control",26.9137270447045,-0.419036620881763,"alpha",0.00287006400992772,"easy","beta",4,"b_time"
"1439",0.132394951515275,0.0943378966618225,0.463889412629189,"86","control",18.8173338216251,-2.14294768887074,"alpha",0.00507202944386207,"easy","beta",4,"b_time"
"1440",0.177089931574245,0.0765037562420643,0.491426659766466,"87","control",13.125980146251,-0.145200546482666,"alpha",0.00190685736408197,"easy","beta",4,"b_time"
"1441",0.153742582585497,0.0719434211586581,0.377039887579296,"88","control",33.0189690474379,-0.444862619835269,"alpha",0.00280795548957246,"easy","beta",4,"b_time"
"1442",0.149478499305537,0.0484601575264983,0.530992267128291,"89","control",20.3300509165818,0.0791989844779659,"alpha",0.00214253719486265,"easy","beta",4,"b_time"
"1443",0.154972978573472,0.054302830396536,0.483044662458887,"90","control",18.508331242067,0.11510228696074,"alpha",0.00296006285248832,"easy","beta",4,"b_time"
"1444",0.199484930011171,0.0633580499548312,0.474754663488663,"91","control",25.2423082993436,-0.556797223184848,"alpha",0.00234797700967746,"easy","beta",4,"b_time"
"1445",0.192055099298881,0.0643536877860205,0.473009734193911,"92","control",13.8927511974907,0.14026327199673,"alpha",0.00344023485306082,"easy","beta",4,"b_time"
"1446",0.116527794611523,0.0625671919122937,0.485996385634657,"93","control",38.386708243717,-0.690178977337244,"alpha",0.00255242806233429,"easy","beta",4,"b_time"
"1447",0.18739446589996,0.0856940599389042,0.503072987843322,"2","control",8.40472010465156,-0.327109035411502,"beta",0.00136253566749111,"easy","beta",4,"b_time"
"1448",0.105176269561538,0.090685289505667,0.481216559690673,"3","control",14.3881491778033,-0.534000728810394,"beta",0.0027099293188024,"easy","beta",4,"b_time"
"1449",0.124765908232773,0.0704730193891544,0.593418286673196,"5","control",18.7992478527407,-0.548460517450065,"beta",0.00128596589273315,"easy","beta",4,"b_time"
"1450",0.102564292411181,0.0908413096284236,0.424831710477907,"6","control",16.3492771988655,-1.28034860150554,"beta",0.00570319599121914,"easy","beta",4,"b_time"
"1451",0.170730649539587,0.0793797535979336,0.529539052641959,"7","control",9.16553992359545,0.0877767188967066,"beta",0.00410326915119517,"easy","beta",4,"b_time"
"1452",0.111834590594251,0.0579801921448463,0.444063470830185,"8","control",12.5608041940261,0.836843488013077,"beta",0.00168026151514323,"easy","beta",4,"b_time"
"1453",0.183106483971694,0.075752896891829,0.486698060613746,"9","control",14.3361145397648,-0.904327118693954,"beta",0.00641837652251144,"easy","beta",4,"b_time"
"1454",0.222522903610019,0.0830222528548191,0.68336117879333,"10","control",5.13121604769867,0.260506669217937,"beta",0.00161445587919686,"easy","beta",4,"b_time"
"1455",0.109824796417956,0.079146061563362,0.490780767082999,"11","control",13.60833959638,-0.257708194157677,"beta",0.00287987337536844,"easy","beta",4,"b_time"
"1456",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","control",32.4756871498703,-1.67865039033093,"beta",0.0080794408436214,"easy","beta",4,"b_time"
"1457",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","control",24.1471490905717,-0.522331634058485,"beta",0.00397781843297938,"easy","beta",4,"b_time"
"1458",0.140457555107384,0.07553672279536,0.583386320604562,"16","control",25.0105620453197,-0.831771854381068,"beta",0.0106948200073154,"easy","beta",4,"b_time"
"1459",0.167812799897959,0.0741004910270617,0.589926894318082,"17","control",17.7433955343456,-0.617883623377127,"beta",0.00146158187127075,"easy","beta",4,"b_time"
"1460",0.199901461375612,0.0704756700088615,0.494562652012127,"19","control",7.80553112420497,0.0265979978737469,"beta",0.00160301175839076,"easy","beta",4,"b_time"
"1461",0.138833328012516,0.084479131430533,0.843807891404161,"20","control",13.5358706259824,-1.27892294072904,"beta",0.00585152092044761,"easy","beta",4,"b_time"
"1462",0.122360161865705,0.0710521120820978,0.476663588828996,"21","control",18.8700765492856,-0.70708135597094,"beta",0.00109785394774091,"easy","beta",4,"b_time"
"1463",0.125212238047698,0.0679713675911713,0.551755277267368,"22","control",23.4397398301307,0.0783721129555209,"beta",0.00177897120682684,"easy","beta",4,"b_time"
"1464",0.0537928070017843,0.0838706847596373,0.323640127179852,"24","control",7.36289765548802,0.298024691358914,"beta",0.00320180871137139,"easy","beta",4,"b_time"
"1465",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","control",14.2973097076529,-0.294865208661929,"beta",0.00335007094742702,"easy","beta",4,"b_time"
"1466",0.145682715378258,0.0627102440251061,0.352119351572217,"26","control",39.1425442500188,-0.450273516036948,"beta",0.00133270217789933,"easy","beta",4,"b_time"
"1467",0.149065993831777,0.0607426286245859,0.485946781694206,"27","control",7.72680253721918,0.194224979500861,"beta",0.00225632165403298,"easy","beta",4,"b_time"
"1468",0.173683663323117,0.0652399471629706,0.532176757361985,"28","control",10.0504646499717,-0.483251022644995,"beta",0.00287053088139145,"easy","beta",4,"b_time"
"1469",0.172222853578416,0.0774407202946396,0.448258296605332,"30","control",23.3872078355578,-1.10036731160758,"beta",0.00459538091363858,"easy","beta",4,"b_time"
"1470",0.144388362714759,0.0679181264093014,0.44958954999926,"32","control",7.4960781144039,-0.105996165874477,"beta",0.00154019070850591,"easy","beta",4,"b_time"
"1471",0.273405993189249,0.0659749924175393,0.444569493350597,"33","control",14.6284722282475,-0.347065582177208,"beta",0.00144505399000077,"easy","beta",4,"b_time"
"1472",0.139467707650773,0.0592724433215377,0.455927240152411,"34","control",8.72533345296145,0.886243904350212,"beta",0.00149238667841951,"easy","beta",4,"b_time"
"1473",0.185260201541264,0.067775487565288,0.484657746493128,"35","control",17.0744766087534,-0.0228298154805025,"beta",0.00654583628521322,"easy","beta",4,"b_time"
"1474",0.112269414004927,0.0595332822376345,0.619532062463483,"36","control",17.6327354243763,-0.341458303440535,"beta",0.00301091792762508,"easy","beta",4,"b_time"
"1475",0.151610598620771,0.0790434624722046,0.611398173009544,"37","control",8.71839029045605,-0.0992496262725645,"beta",0.00436119084714954,"easy","beta",4,"b_time"
"1476",0.188470683947357,0.0645480546309599,0.471118982073083,"39","control",6.29884523723174,0.487600912039062,"beta",0.00322808201278578,"easy","beta",4,"b_time"
"1477",0.145179397389535,0.0614266394355133,0.337737942314041,"40","control",16.0612454668847,-0.554783824095788,"beta",0.0138263512259592,"easy","beta",4,"b_time"
"1478",0.190002446677802,0.0770193202117712,0.529016579152933,"41","control",10.0820088958552,-0.023132123502888,"beta",0.00132284380170435,"easy","beta",4,"b_time"
"1479",0.249702828347918,0.0980602911762848,0.551733797572444,"42","control",9.73085189048946,-0.385196151901628,"beta",0.00500307762843668,"easy","beta",4,"b_time"
"1480",0.120640219837232,0.0632017934988236,0.6671495305707,"44","control",10.4259690738929,-0.0898022704138686,"beta",0.0100500117251962,"easy","beta",4,"b_time"
"1481",0.112144282007518,0.0834405235340187,0.388101079338505,"51","plus",30.0461505459619,-0.844154550848341,"alpha",0.00613532521320422,"easy","beta",4,"b_time"
"1482",0.197045568128479,0.0684742109350537,0.510605435047802,"53","plus",35.9812155370675,-0.861779544953167,"alpha",0.00102891948494753,"easy","beta",4,"b_time"
"1483",0.0782469259816228,0.0740382718275091,0.354595027716,"54","plus",20.0523037261872,-0.0888063464447402,"alpha",0.00515074537470436,"easy","beta",4,"b_time"
"1484",0.133846245458484,0.0647612228747268,0.38621958809302,"55","plus",61.6717168320123,-1.70954819076758,"alpha",0.00443193593927732,"easy","beta",4,"b_time"
"1485",0.0754792546459808,0.103347103554275,0.251904457039791,"56","plus",14.452031099884,-0.795693548515117,"alpha",0.00367775787454427,"easy","beta",4,"b_time"
"1486",0.152735788752017,0.0563613609580872,0.44388644398184,"57","plus",50.3851927877325,-0.867174992613745,"alpha",0.00345800378763809,"easy","beta",4,"b_time"
"1487",0.157817932164101,0.0734479701551208,0.633939133062754,"58","plus",9.43981316737477,-0.841542445120527,"alpha",0.00409550886763535,"easy","beta",4,"b_time"
"1488",0.16577808872761,0.0882168440095311,0.55474731379974,"59","plus",30.2076193980083,-1.3389096544861,"alpha",0.00194304452586047,"easy","beta",4,"b_time"
"1489",0.133976237857305,0.105455512790854,0.487355260014647,"60","plus",12.9815676061273,-0.551171002615413,"alpha",0.00163437697929592,"easy","beta",4,"b_time"
"1490",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","plus",15.8996713598899,-0.186581795748131,"alpha",0.00195747429707601,"easy","beta",4,"b_time"
"1491",0.173518323011129,0.0867105895809854,0.436243398116001,"62","plus",22.7445009871135,-0.71347119341991,"alpha",0.00186636839743264,"easy","beta",4,"b_time"
