withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,sub,age,gender,handedness,
6,8,main,23,57,0.5836601000009978,['c'],0,right,['1'],1,0.9388897999997425,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
7,8,main,57,23,0.6507065000005241,['c'],1,left,['2'],2,0.1876243999995495,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
8,8,main,49,31,0.7168759000014688,['n'],0,left,['2'],2,0.3437150000008842,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
9,8,main,64,16,0.7827252999995835,['n'],0,left,['0'],6,0.12265760000082082,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
10,8,main,64,16,1.3671266000001197,['c'],1,left,['9'],5,0.09551619999911054,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
11,8,main,23,57,0.849862099999882,['c'],0,right,['2'],2,0.42565730000023905,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
12,8,main,23,57,0.7836537000002863,['c'],0,right,['1'],1,1.0017373000009684,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
13,8,main,16,64,0.633576099999118,['n'],1,right,['0'],6,0.32879139999931795,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
14,8,main,31,49,0.6005908999995881,['c'],0,right,['2'],2,0.1793603999994957,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
15,8,main,49,31,0.7337268999999651,['c'],1,left,['1'],1,0.17491119999976945,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
16,8,main,64,16,0.6502024000001256,['c'],1,left,['9'],5,0.19051330000002054,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
17,8,main,31,49,0.5511195999988558,['n'],1,right,['8'],4,0.1934242000006634,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
18,8,main,49,31,0.9499704999998357,['n'],0,left,['8'],4,0.1639513000009174,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
19,8,main,64,16,0.31613350000043283,['c'],1,left,['3'],3,0.30516809999971883,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
20,8,main,16,64,0.4166473000004771,['c'],0,right,['1'],1,0.7884921000004397,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
21,8,main,31,49,0.8334117999984301,['c'],0,right,['1'],1,0.052102299998296076,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
22,8,main,49,31,0.4670845000000554,['n'],0,left,['2'],2,0.7202417999997124,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
23,8,main,31,49,0.6503279999997176,['n'],1,right,['8'],4,0.0890875999994023,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
24,8,main,57,23,0.8332878999990498,['n'],0,left,['9'],5,1.2207054999998945,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
25,8,main,16,64,0.7498955000010028,['n'],1,right,['0'],6,0.0861177000006137,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
26,8,main,57,23,0.7498329999998532,['c'],1,left,['2'],2,0.420980500000951,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
27,8,main,64,16,0.6670880999990914,['c'],1,left,['0'],6,0.16960090000065975,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
28,8,main,16,64,0.6169143999995867,['n'],1,right,['0'],6,0.12270709999938845,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
29,8,main,49,31,0.7499201999999059,['n'],0,left,['9'],5,0.10386549999930139,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
30,8,main,23,57,0.6668666999994457,['n'],1,right,['9'],5,0.025515100000120583,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
31,8,main,64,16,0.7002486000001227,['c'],1,left,['9'],5,0.12502200000017183,-99,-99,64,easy,control,letter,alpha,7,21,M,R,
32,8,main,23,57,1.1002320000006875,['n'],1,right,['0'],6,0.17266940000081377,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
33,8,main,57,23,0.6834457999993901,['n'],0,left,['0'],6,0.12318199999936041,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
34,8,main,31,49,0.5670549999995274,['n'],1,right,['0'],6,0.07952019999902404,-99,-99,49,hard,control,letter,alpha,7,21,M,R,
35,8,main,57,23,0.8506343999997625,['c'],1,left,['9'],5,0.15443099999902188,-99,-99,57,medium,control,letter,alpha,7,21,M,R,
0,0,training,36,44,1.4500714000005246,['n'],1,right,['0'],6,4.299492399999508,[-0.09411131],60.0,44,hard,minus,colour,alpha,7,21,M,R,
1,0,training,36,44,0.8837455000011687,['n'],1,right,['9'],5,0.03436340000007476,[-0.0448333],90.0,44,hard,minus,colour,alpha,7,21,M,R,
2,0,training,53,27,1.2499345999985962,['c'],1,left,['2'],2,0.05482780000056664,[0.08585488],96.0,53,easy,minus,colour,alpha,7,21,M,R,
3,0,training,36,44,0.8666988999993919,['n'],1,right,['9'],5,0.37711920000037935,[0.01636184],44.0,44,hard,minus,colour,alpha,7,21,M,R,
4,0,training,47,33,0.8500974999988102,['c'],1,left,['2'],2,0.14313310000034107,[0.0741472],85.0,47,medium,minus,colour,alpha,7,21,M,R,
5,0,training,27,53,0.5501746000009007,['n'],1,right,['0'],6,0.31466249999903084,[-0.06591902],74.0,53,easy,minus,colour,alpha,7,21,M,R,
6,0,training,47,33,0.6670892999991338,['c'],1,left,['2'],2,0.07493109999995795,[0.05159899],84.0,47,medium,minus,colour,alpha,7,21,M,R,
7,0,training,33,47,0.6833470999990823,['n'],1,right,['9'],5,0.05172420000053535,[-0.02414485],72.0,47,medium,minus,colour,alpha,7,21,M,R,
8,0,training,33,47,0.8996607000008225,['n'],1,right,['0'],6,0.021875899999940884,[-0.06205583],98.0,47,medium,minus,colour,alpha,7,21,M,R,
9,0,training,53,27,0.7336658000003808,['c'],1,left,['9'],5,0.14242809999996098,[0.09835942],91.0,53,easy,minus,colour,alpha,7,21,M,R,
10,0,training,33,47,0.6664486999998189,['n'],1,right,['0'],6,0.3573560000004363,[-0.13354769],88.0,47,medium,minus,colour,alpha,7,21,M,R,
11,0,training,44,36,0.7505199999995966,['c'],1,left,['2'],2,0.1124627999997756,[0.10223548],94.0,44,hard,minus,colour,alpha,7,21,M,R,
12,0,training,27,53,0.46659419999923557,['n'],1,right,['1'],1,0.3045027999996819,[-0.06603636],75.0,53,easy,minus,colour,alpha,7,21,M,R,
13,0,training,47,33,0.46658649999881163,['n'],0,left,['9'],5,0.10474450000037905,[0.00837654],44.0,47,medium,minus,colour,alpha,7,21,M,R,
14,0,training,47,33,0.7502879000003304,['n'],0,left,['9'],5,0.0614038999992772,[-0.02622185],72.0,47,medium,minus,colour,alpha,7,21,M,R,
15,0,training,44,36,0.7328788999984681,['c'],1,left,['9'],5,0.2292170000000624,[0.08017743],82.0,44,hard,minus,colour,alpha,7,21,M,R,
16,0,training,27,53,0.5342913000004046,['n'],1,right,['9'],5,0.49407849999988684,[-0.05377141],67.0,53,easy,minus,colour,alpha,7,21,M,R,
17,0,training,36,44,0.6325594000009005,['n'],1,right,['0'],6,0.1843962000002648,[-0.03695219],68.0,44,hard,minus,colour,alpha,7,21,M,R,
18,0,training,33,47,0.6828574999999546,['n'],1,right,['0'],6,0.22147899999981746,[-0.11107121],89.0,47,medium,minus,colour,alpha,7,21,M,R,
19,0,training,33,47,0.5492771999997785,['n'],1,right,['0'],6,0.10158620000038354,[-0.04112273],76.0,47,medium,minus,colour,alpha,7,21,M,R,
20,0,training,36,44,0.7836583000007522,['n'],1,right,['0'],6,0.15381060000072466,[-0.03653189],70.0,44,hard,minus,colour,alpha,7,21,M,R,
21,0,training,53,27,0.2334534999990865,['n'],0,left,['9'],5,1.6179312999993272,[0.25295017],14.0,53,easy,minus,colour,alpha,7,21,M,R,
22,0,training,53,27,0.8329506999998557,['n'],0,left,['0'],6,0.15092080000067654,[-0.05054532],76.0,53,easy,minus,colour,alpha,7,21,M,R,
23,0,training,44,36,0.7525753999998415,['n'],0,left,['0'],6,0.027091900001323665,[-0.03999943],90.0,44,hard,minus,colour,alpha,7,21,M,R,
24,0,training,47,33,0.8995465999996668,['n'],0,left,['0'],6,0.14097899999978836,[-0.04425316],74.0,47,medium,minus,colour,alpha,7,21,M,R,
25,0,training,36,44,1.133497000000716,['c'],0,right,['0'],6,0.16124390000004496,[0.05933923],79.0,44,hard,minus,colour,alpha,7,21,M,R,
26,0,training,44,36,0.38364569999976084,['n'],0,left,['9'],5,0.22663610000017798,[0.00345072],48.0,44,hard,minus,colour,alpha,7,21,M,R,
27,0,training,53,27,0.39992329999950016,['c'],1,left,['9'],5,0.2570881999999983,[0.21424587],98.0,53,easy,minus,colour,alpha,7,21,M,R,
28,0,training,44,36,0.7001339000016742,['n'],0,left,['9'],5,0.1619356000010157,[-0.06466486],81.0,44,hard,minus,colour,alpha,7,21,M,R,
29,0,training,44,36,0.7664425000002666,['c'],1,left,['2'],2,0.05235310000171012,[0.05216701],88.0,44,hard,minus,colour,alpha,7,21,M,R,
30,0,training,27,53,0.6827217000009114,['n'],1,right,['9'],5,0.22257530000024417,[-0.12587832],92.0,53,easy,minus,colour,alpha,7,21,M,R,
31,0,training,27,53,0.6335649000011472,['n'],1,right,['9'],5,0.0671965999990789,[-0.08089768],94.0,53,easy,minus,colour,alpha,7,21,M,R,
32,0,training,47,33,1.1343013000005158,['c'],1,left,['9'],5,0.12303489999976591,[0.09170062],91.0,47,medium,minus,colour,alpha,7,21,M,R,
33,0,training,53,27,0.8501618999998755,['c'],1,left,['0'],6,0.18734659999972791,[0.08144425],84.0,53,easy,minus,colour,alpha,7,21,M,R,
34,0,training,27,53,0.450398299999506,['n'],1,right,['9'],5,0.18485799999871233,[-0.14678055],96.0,53,easy,minus,colour,alpha,7,21,M,R,
35,0,training,33,47,0.6502708999996685,['n'],1,right,['0'],6,0.06287580000025628,[-0.02862706],74.0,47,medium,minus,colour,alpha,7,21,M,R,
0,1,training,27,53,0.7670959000006405,['n'],1,right,['0'],6,0.40009509999981674,[-0.1053709],82.0,53,easy,minus,colour,alpha,7,21,M,R,
1,1,training,27,53,0.6668155999996088,['n'],1,right,['2'],2,0.1410677999992913,[-0.08606575],89.0,53,easy,minus,colour,alpha,7,21,M,R,
2,1,training,44,36,0.5833151999995607,['n'],0,left,['9'],5,0.11928079999961483,[-0.02948914],68.0,44,hard,minus,colour,alpha,7,21,M,R,
3,1,training,36,44,0.5337146000001667,['n'],1,right,['2'],2,0.16497849999905156,[-0.0497467],75.0,44,hard,minus,colour,alpha,7,21,M,R,
4,1,training,33,47,0.6503920999984985,['n'],1,right,['0'],6,0.20370050000019546,[-0.102974],89.0,47,medium,minus,colour,alpha,7,21,M,R,
5,1,training,47,33,0.8333789999996952,['n'],0,left,['0'],6,0.20143260000077134,[-0.01550847],58.0,47,medium,minus,colour,alpha,7,21,M,R,
6,1,training,27,53,0.5839739000002737,['c'],0,right,['9'],5,0.36975410000013653,[-0.0776194],24.0,53,easy,minus,colour,alpha,7,21,M,R,
7,1,training,36,44,1.3999717000006058,['c'],0,right,['2'],2,0.49785309999970195,[0.08657038],75.0,44,hard,minus,colour,alpha,7,21,M,R,
8,1,training,47,33,1.2334110000010696,['n'],0,left,['9'],5,0.5803632999995898,[-0.00349617],51.0,47,medium,minus,colour,alpha,7,21,M,R,
9,1,training,33,47,0.6336094999987836,['n'],1,right,['0'],6,0.12373310000111815,[-0.04795757],77.0,47,medium,minus,colour,alpha,7,21,M,R,
10,1,training,53,27,0.7340924000000086,['c'],1,left,['0'],6,0.28793120000045747,[0.1476967],92.0,53,easy,minus,colour,alpha,7,21,M,R,
11,1,training,27,53,0.5496939999993629,['n'],1,right,['0'],6,0.13386410000020987,[-0.06476367],83.0,53,easy,minus,colour,alpha,7,21,M,R,
12,1,training,53,27,0.8343499999991764,['c'],1,left,['0'],6,0.13470289999895613,[0.1179135],95.0,53,easy,minus,colour,alpha,7,21,M,R,
13,1,training,47,33,0.6664249999994354,['c'],1,left,['0'],6,0.0784313000003749,[0.07747225],92.0,47,medium,minus,colour,alpha,7,21,M,R,
14,1,training,44,36,0.5505750000011176,['n'],0,left,['9'],5,0.26822290000018256,[0.02111553],41.0,44,hard,minus,colour,alpha,7,21,M,R,
15,1,training,47,33,0.6339000000007218,['c'],1,left,['3'],3,0.01693880000129866,[0.03168371],90.0,47,medium,minus,colour,alpha,7,21,M,R,
16,1,training,53,27,0.6501131999993959,['c'],1,left,['0'],6,0.07654060000095342,[0.06491529],89.0,53,easy,minus,colour,alpha,7,21,M,R,
17,1,training,33,47,0.6497639999997773,['n'],1,right,['9'],5,0.34265920000143524,[-0.04330001],66.0,47,medium,minus,colour,alpha,7,21,M,R,
18,1,training,53,27,0.6164779999999155,['n'],0,left,['1'],1,0.8716266000010364,[0.0729142],33.0,53,easy,minus,colour,alpha,7,21,M,R,
19,1,training,27,53,0.7670848999987356,['n'],1,right,['0'],6,0.25334579999980633,[-0.03436121],65.0,53,easy,minus,colour,alpha,7,21,M,R,
20,1,training,53,27,1.2823893999993743,['c'],1,left,['2'],2,0.3432527000004484,[0.17409972],94.0,53,easy,minus,colour,alpha,7,21,M,R,
21,1,training,44,36,1.167034899999635,['c'],1,left,['9'],5,0.22620400000050722,[-0.00823371],46.0,44,hard,minus,colour,alpha,7,21,M,R,
22,1,training,33,47,0.7170845999989979,['n'],1,right,['9'],5,0.22743280000031518,[-0.08300743],83.0,47,medium,minus,colour,alpha,7,21,M,R,
23,1,training,36,44,1.2172485000010056,['n'],1,right,['9'],5,0.09706970000115689,[-0.0929652],94.0,44,hard,minus,colour,alpha,7,21,M,R,
24,1,training,27,53,1.050137000000177,['n'],1,right,['9'],5,0.13893309999912162,[-0.08047772],87.0,53,easy,minus,colour,alpha,7,21,M,R,
25,1,training,47,33,0.8166318999992654,['c'],1,left,['9'],5,0.1077556000000186,[0.05648967],82.0,47,medium,minus,colour,alpha,7,21,M,R,
26,1,training,44,36,0.7504988000000594,['c'],1,left,['0'],6,0.2406152999992628,[0.13804849],93.0,44,hard,minus,colour,alpha,7,21,M,R,
27,1,training,44,36,0.6999954999992042,['c'],1,left,['0'],6,0.24223150000034366,[0.04527069],70.0,44,hard,minus,colour,alpha,7,21,M,R,
28,1,training,53,27,0.7167807000005268,['c'],1,left,['0'],6,0.146824800000104,[0.10227503],92.0,53,easy,minus,colour,alpha,7,21,M,R,
29,1,training,33,47,0.6843415000003006,['n'],1,right,['9'],5,0.057260599998699035,[-0.11039745],98.0,47,medium,minus,colour,alpha,7,21,M,R,
30,1,training,36,44,1.0000483000003442,['c'],0,right,['9'],5,0.3103203000009671,[0.09030808],81.0,44,hard,minus,colour,alpha,7,21,M,R,
31,1,training,36,44,0.8835579000005964,['n'],1,right,['0'],6,0.09401640000032785,[-0.05837986],85.0,44,hard,minus,colour,alpha,7,21,M,R,
32,1,training,47,33,0.7164057999998477,['c'],1,left,['9'],5,0.22923260000061418,[0.06016254],76.0,47,medium,minus,colour,alpha,7,21,M,R,
33,1,training,44,36,0.7672318000004452,['n'],0,left,['9'],5,0.08431279999967956,[-0.0630916],88.0,44,hard,minus,colour,alpha,7,21,M,R,
34,1,training,36,44,0.5842557999985729,['n'],1,right,['8'],4,0.3695841999997356,[-0.05942228],71.0,44,hard,minus,colour,alpha,7,21,M,R,
35,1,training,33,47,0.5995860000002722,['n'],1,right,['8'],4,0.24156240000047546,[-0.13837935],93.0,47,medium,minus,colour,alpha,7,21,M,R,
0,2,training,53,27,1.0011326000003464,['n'],0,left,['2'],2,0.4015287999991415,[0.21014048],5.0,53,easy,minus,colour,alpha,7,21,M,R,
1,2,training,33,47,0.3164253999984794,['n'],1,right,['9'],5,0.1722137999986444,[0.02526601],37.0,47,medium,minus,colour,alpha,7,21,M,R,
2,2,training,44,36,0.5663478999995277,['n'],0,left,['0'],6,0.10208390000116196,[0.01833227],37.0,44,hard,minus,colour,alpha,7,21,M,R,
3,2,training,33,47,0.2665113000002748,['n'],1,right,['9'],5,0.11114880000059202,[-0.07409418],88.0,47,medium,minus,colour,alpha,7,21,M,R,
4,2,training,27,53,0.4494894999988901,['n'],1,right,['9'],5,0.2234318999999232,[-0.14810992],94.0,53,easy,minus,colour,alpha,7,21,M,R,
5,2,training,44,36,0.6837319000005664,['c'],1,left,['9'],5,0.3223593999991863,[0.12404227],88.0,44,hard,minus,colour,alpha,7,21,M,R,
6,2,training,44,36,0.7665486999994755,['c'],1,left,['9'],5,0.38237219999973604,[0.14663472],89.0,44,hard,minus,colour,alpha,7,21,M,R,
7,2,training,47,33,0.6332232000004296,['c'],1,left,['9'],5,0.3010202000004938,[0.00717799],53.0,47,medium,minus,colour,alpha,7,21,M,R,
8,2,training,36,44,0.7505201000003581,['c'],0,right,['0'],6,0.18641780000143626,[0.05463977],76.0,44,hard,minus,colour,alpha,7,21,M,R,
9,2,training,36,44,1.2663462000000436,['n'],1,right,['0'],6,0.1525473999990936,[-0.07398557],85.0,44,hard,minus,colour,alpha,7,21,M,R,
10,2,training,53,27,0.6328467000003002,['n'],0,left,['9'],5,0.2721822000003158,[-0.00870768],54.0,53,easy,minus,colour,alpha,7,21,M,R,
11,2,training,33,47,0.7006142999998701,['c'],0,right,['9'],5,0.08071960000052059,[0.02751516],70.0,47,medium,minus,colour,alpha,7,21,M,R,
12,2,training,47,33,0.7497100999989925,['c'],1,left,['0'],6,0.1829359999992448,[0.12888093],94.0,47,medium,minus,colour,alpha,7,21,M,R,
13,2,training,33,47,0.8331762999987404,['n'],1,right,['9'],5,0.19817709999915678,[-0.07765718],83.0,47,medium,minus,colour,alpha,7,21,M,R,
14,2,training,53,27,0.783759400001145,['c'],1,left,['9'],5,0.0861440999997285,[0.07233033],90.0,53,easy,minus,colour,alpha,7,21,M,R,
15,2,training,36,44,0.9834160999998858,['n'],1,right,['2'],2,0.3070804999988468,[-0.04931104],69.0,44,hard,minus,colour,alpha,7,21,M,R,
16,2,training,44,36,1.0830718000015622,['c'],1,left,['9'],5,0.32272420000117563,[0.06946915],75.0,44,hard,minus,colour,alpha,7,21,M,R,
17,2,training,47,33,0.6997747999994317,['c'],1,left,['9'],5,0.017010400000799564,[0.0413983],94.0,47,medium,minus,colour,alpha,7,21,M,R,
18,2,training,47,33,0.666788100001213,['c'],1,left,['0'],6,0.18945560000065598,[0.15538761],96.0,47,medium,minus,colour,alpha,7,21,M,R,
19,2,training,53,27,0.5664921000006871,['c'],1,left,['0'],6,0.1983232999991742,[0.08597443],85.0,53,easy,minus,colour,alpha,7,21,M,R,
20,2,training,33,47,1.0499139000003197,['c'],0,right,['9'],5,0.3159661000008782,[0.07002334],75.0,47,medium,minus,colour,alpha,7,21,M,R,
21,2,training,53,27,0.3342608000002656,['n'],0,left,['9'],5,0.2652636999991955,[-0.06704999],76.0,53,easy,minus,colour,alpha,7,21,M,R,
22,2,training,47,33,0.26719750000120257,['c'],1,left,['9'],5,0.15560780000123486,[0.11420666],93.0,47,medium,minus,colour,alpha,7,21,M,R,
23,2,training,36,44,0.6840864999994665,['n'],1,right,['0'],6,0.11354260000007343,[-0.06857885],86.0,44,hard,minus,colour,alpha,7,21,M,R,
24,2,training,44,36,0.3838363000013487,['n'],0,left,['9'],5,0.22899709999910556,[-0.07552836],81.0,44,hard,minus,colour,alpha,7,21,M,R,
25,2,training,53,27,0.6333668000006583,['c'],1,left,['9'],5,0.12214379999932135,[0.07163495],86.0,53,easy,minus,colour,alpha,7,21,M,R,
26,2,training,47,33,1.6346407000000909,['c'],1,left,['9'],5,0.0909589999992022,[0.11132047],97.0,47,medium,minus,colour,alpha,7,21,M,R,
27,2,training,27,53,0.4668717000004108,['c'],0,right,['9'],5,0.01162819999990461,[0.053003],99.0,53,easy,minus,colour,alpha,7,21,M,R,
28,2,training,27,53,0.2500206000004255,['n'],1,right,['9'],5,0.31247199999961595,[-0.09617267],82.0,53,easy,minus,colour,alpha,7,21,M,R,
29,2,training,44,36,1.2513199000004533,['n'],0,left,['9'],5,0.12939229999938107,[-0.0406485],73.0,44,hard,minus,colour,alpha,7,21,M,R,
30,2,training,27,53,2.349605600000359,['n'],1,right,['9'],5,0.05426359999910346,[-0.01802244],67.0,53,easy,minus,colour,alpha,7,21,M,R,
31,2,training,27,53,1.1829928000006475,['n'],1,right,['9'],5,0.3004525999986072,[-0.17229275],94.0,53,easy,minus,colour,alpha,7,21,M,R,
32,2,training,33,47,0.7674202000016521,['n'],1,right,['0'],6,0.3447348999998212,[-0.16235755],92.0,47,medium,minus,colour,alpha,7,21,M,R,
33,2,training,36,44,3.8162202999992587,['n'],1,right,['9'],5,0.10622259999945527,[-0.04969614],80.0,44,hard,minus,colour,alpha,7,21,M,R,
34,2,training,36,44,0.8168865000006917,['n'],1,right,['9'],5,0.2049549000003026,[-0.05117156],73.0,44,hard,minus,colour,alpha,7,21,M,R,
35,2,training,27,53,0.734649799998806,['n'],1,right,['0'],6,0.286342199999126,[-0.189151],96.0,53,easy,minus,colour,alpha,7,21,M,R,
0,3,main,27,53,0.6839559000000008,['n'],1,right,['0'],6,2.381042000000889,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
1,3,main,44,36,0.7503541999994923,['c'],1,left,['9'],5,0.9922197999985656,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
2,3,main,47,33,0.5176513000005798,['n'],0,left,['9'],5,0.06824579999920388,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
3,3,main,53,27,0.7667265999989468,['n'],0,left,['0'],6,0.17909439999857568,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
4,3,main,53,27,0.6168669000016962,['n'],0,left,['9'],5,0.06713790000139852,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
5,3,main,53,27,0.7165144999999029,['c'],1,left,['0'],6,0.06786169999941194,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
6,3,main,36,44,0.7324817999997322,['n'],1,right,['3'],3,0.11612109999987297,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
7,3,main,47,33,1.433131300000241,['c'],1,left,['2'],2,0.08644690000073751,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
8,3,main,27,53,0.5333637000003364,['n'],1,right,['0'],6,0.062053599998762365,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
9,3,main,27,53,0.5505269000004773,['n'],1,right,['9'],5,0.021974900000714115,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
10,3,main,36,44,0.5500167000009242,['n'],1,right,['2'],2,0.3032621000002109,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
11,3,main,44,36,0.8832485000002634,['c'],1,left,['9'],5,0.03200180000021646,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
12,3,main,27,53,0.5835523999994621,['n'],1,right,['9'],5,0.008086600000751787,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
13,3,main,36,44,0.9336342999995395,['n'],1,right,['0'],6,0.3705985000015062,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
14,3,main,33,47,1.0332938999999897,['n'],1,right,['0'],6,0.23520280000047933,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
15,3,main,47,33,1.366739500001131,['n'],0,left,['3'],3,0.18732989999989513,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
16,3,main,36,44,1.0172543000007863,['n'],1,right,['0'],6,0.23521609999988868,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
17,3,main,33,47,0.732555600001433,['n'],1,right,['0'],6,0.1647311999986414,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
18,3,main,33,47,0.9000821000008727,['n'],1,right,['0'],6,0.3783350999983668,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
19,3,main,33,47,1.0179207000001043,['c'],0,right,['3'],3,0.11546529999941413,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
20,3,main,44,36,0.6166991000009148,['n'],0,left,['2'],2,0.13389549999919836,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
21,3,main,47,33,0.5336532000001171,['c'],1,left,['0'],6,0.12352069999906234,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
22,3,main,33,47,0.666338299999552,['n'],1,right,['0'],6,0.444527300000118,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
23,3,main,53,27,0.5675830000000133,['c'],1,left,['0'],6,0.0844362000007095,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
24,3,main,27,53,0.7164713999991363,['n'],1,right,['0'],6,0.9805852999998024,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
25,3,main,47,33,0.7328496999998606,['c'],1,left,['9'],5,0.2721593000005669,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
26,3,main,44,36,0.817306599999938,['c'],1,left,['9'],5,0.18098070000087318,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
27,3,main,44,36,2.649964000000182,['c'],1,left,['9'],5,0.17993610000121407,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
28,3,main,47,33,0.8171701000010216,['c'],1,left,['9'],5,0.2201218999998673,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
29,3,main,36,44,3.5825046000009024,['n'],1,right,['9'],5,0.020583800000167685,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
30,3,main,53,27,0.6827066999994713,['c'],1,left,['9'],5,0.2647864999999001,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
31,3,main,27,53,0.6504602000004525,['n'],1,right,['9'],5,0.18017539999891596,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
32,3,main,53,27,0.7161505999993096,['c'],1,left,['0'],6,0.1764733999989403,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
33,3,main,44,36,0.8333089999996446,['n'],0,left,['3'],3,0.24829250000038883,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
34,3,main,33,47,0.5667567000000417,['n'],1,right,['0'],6,0.3600556000001234,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
35,3,main,36,44,0.5331605999999738,['n'],1,right,['2'],2,0.10116589999961434,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
0,4,main,44,36,0.7657264000008581,['c'],1,left,['9'],5,0.02302109999982349,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
1,4,main,47,33,0.3832134000003862,['n'],0,left,['8'],4,0.15116529999977502,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
2,4,main,36,44,0.48372509999899194,['n'],1,right,['9'],5,0.030297799999971176,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
3,4,main,47,33,0.9827012999994622,['c'],1,left,['0'],6,0.037505899999814574,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
4,4,main,44,36,0.46687829999973474,['c'],1,left,['2'],2,0.2098067999995692,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
5,4,main,53,27,0.5335501000008662,['c'],1,left,['9'],5,0.05247939999935625,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
6,4,main,27,53,0.41704380000010133,['c'],0,right,['1'],1,0.5460569000006217,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
7,4,main,36,44,1.1838105999995605,['n'],1,right,['9'],5,0.07702099999914935,-99,-99,44,hard,minus,colour,alpha,7,21,M,R,
8,4,main,33,47,0.5503669999998237,['n'],1,right,['8'],4,0.13245439999991504,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
9,4,main,47,33,0.6669087999998737,['c'],1,left,['9'],5,0.052544699999998556,-99,-99,47,medium,minus,colour,alpha,7,21,M,R,
10,4,main,27,53,0.6334975999998278,['n'],1,right,['0'],6,0.07319949999873643,-99,-99,53,easy,minus,colour,alpha,7,21,M,R,
