withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
35,5,main,57,23,0.982289700000365,['c'],1,left,['3'],4,0.8797386999995069,-99,-99,57,shape,4,18,M,R,
0,6,main,57,23,2.13564309999947,['c'],1,left,['3'],4,0.27162979999957315,-99,-99,57,shape,4,18,M,R,
1,6,main,18,62,1.2679990999995425,['c'],0,right,['9'],2,1.060834399999294,-99,-99,62,shape,4,18,M,R,
2,6,main,49,31,0.9976434000000154,['c'],1,left,['2'],5,0.24046790000011242,-99,-99,49,shape,4,18,M,R,
3,6,main,62,18,0.715149200000269,['c'],1,left,['3'],4,0.2198684000004505,-99,-99,62,shape,4,18,M,R,
4,6,main,23,57,0.8853443000007246,['c'],0,right,['9'],2,0.6575308999999834,-99,-99,57,shape,4,18,M,R,
5,6,main,57,23,0.981938099999752,['c'],1,left,['3'],4,0.16028280000045925,-99,-99,57,shape,4,18,M,R,
6,6,main,31,49,0.6796887999998944,['n'],1,right,['9'],2,0.22362990000056016,-99,-99,49,shape,4,18,M,R,
7,6,main,49,31,0.7994193000004088,['n'],0,left,['9'],2,0.18244760000015958,-99,-99,49,shape,4,18,M,R,
8,6,main,49,31,0.6735105999996449,['n'],0,left,['3'],4,0.2778896999998324,-99,-99,49,shape,4,18,M,R,
9,6,main,18,62,2.462221800000407,['c'],0,right,['2'],5,1.1282537999995839,-99,-99,62,shape,4,18,M,R,
10,6,main,31,49,1.1276787999995577,['n'],1,right,['2'],5,0.128353000000061,-99,-99,49,shape,4,18,M,R,
11,6,main,31,49,1.1115796000003684,['n'],1,right,['2'],5,0.14376609999999346,-99,-99,49,shape,4,18,M,R,
12,6,main,23,57,0.9959077000003163,['n'],1,right,['2'],5,0.13097110000035173,-99,-99,57,shape,4,18,M,R,
13,6,main,31,49,0.8757193999999799,['c'],0,right,['2'],5,0.13965400000051886,-99,-99,49,shape,4,18,M,R,
14,6,main,57,23,0.966862599999331,['c'],1,left,['3'],4,0.36812709999958315,-99,-99,57,shape,4,18,M,R,
15,6,main,62,18,0.8545695000002524,['c'],1,left,['2'],5,0.19142269999974815,-99,-99,62,shape,4,18,M,R,
16,6,main,31,49,0.8145339000002423,['n'],1,right,['2'],5,0.20437789999959932,-99,-99,49,shape,4,18,M,R,
17,6,main,62,18,0.8729260000000068,['c'],1,left,['3'],4,0.23917190000065602,-99,-99,62,shape,4,18,M,R,
18,6,main,49,31,2.5341867999995884,['n'],0,left,['8'],3,0.849211099999593,-99,-99,49,shape,4,18,M,R,
19,6,main,62,18,1.6078590999995868,['c'],1,left,['3'],4,0.3837186999999176,-99,-99,62,shape,4,18,M,R,
20,6,main,57,23,1.257025199999589,['c'],1,left,['3'],4,0.034462799999346316,-99,-99,57,shape,4,18,M,R,
21,6,main,18,62,0.7934826999999132,['n'],1,right,['3'],4,0.11046729999998206,-99,-99,62,shape,4,18,M,R,
22,6,main,23,57,1.6629930000008244,['n'],1,right,['9'],2,1.208451999999852,-99,-99,57,shape,4,18,M,R,
23,6,main,31,49,0.8318296999996164,['c'],0,right,['9'],2,0.6005158999996638,-99,-99,49,shape,4,18,M,R,
24,6,main,23,57,1.4391175000000658,['n'],1,right,['2'],5,0.24774469999920257,-99,-99,57,shape,4,18,M,R,
25,6,main,23,57,0.8422452000004341,['n'],1,right,['2'],5,0.17341409999971802,-99,-99,57,shape,4,18,M,R,
26,6,main,23,57,0.6824825999992754,['n'],1,right,['2'],5,0.059687200000553275,-99,-99,57,shape,4,18,M,R,
27,6,main,62,18,1.2637334999999439,['c'],1,left,['2'],5,0.15137219999996887,-99,-99,62,shape,4,18,M,R,
28,6,main,49,31,1.1722013000007792,['n'],0,left,['1'],6,0.2596297999998569,-99,-99,49,shape,4,18,M,R,
29,6,main,62,18,3.0801023000003624,['c'],1,left,['8'],3,0.671624100000372,-99,-99,62,shape,4,18,M,R,
30,6,main,18,62,1.1031942999998137,['n'],1,right,['2'],5,0.3296764999995503,-99,-99,62,shape,4,18,M,R,
31,6,main,49,31,0.9783764999992854,['c'],1,left,['8'],3,0.19722230000024865,-99,-99,49,shape,4,18,M,R,
32,6,main,18,62,0.7588814000000639,['n'],1,right,['2'],5,0.5278323000002274,-99,-99,62,shape,4,18,M,R,
33,6,main,57,23,1.0780041999996683,['c'],1,left,['3'],4,0.33517420000043785,-99,-99,57,shape,4,18,M,R,
34,6,main,57,23,1.8037936000000627,['n'],0,left,['2'],5,0.13972800000010466,-99,-99,57,shape,4,18,M,R,
35,6,main,18,62,0.6493606999993062,['n'],1,right,['2'],5,0.30118790000051376,-99,-99,62,shape,4,18,M,R,
0,7,main,18,62,0.9275893000003634,['n'],1,right,['2'],5,1.5275830000000497,-99,-99,62,shape,4,18,M,R,
1,7,main,31,49,0.8794214999998076,['n'],1,right,['2'],5,0.1692470999996658,-99,-99,49,shape,4,18,M,R,
2,7,main,62,18,0.8547624000002543,['c'],1,left,['3'],4,0.30344630000035977,-99,-99,62,shape,4,18,M,R,
3,7,main,49,31,0.802898400000231,['n'],0,left,['2'],5,0.13247620000038296,-99,-99,49,shape,4,18,M,R,
4,7,main,23,57,1.1727310000005673,['n'],1,right,['2'],5,0.11341970000012225,-99,-99,57,shape,4,18,M,R,
5,7,main,49,31,1.1426939000002676,['c'],1,left,['3'],4,0.27355809999971825,-99,-99,49,shape,4,18,M,R,
6,7,main,49,31,0.9010780999997223,['n'],0,left,['3'],4,1.0098476000002847,-99,-99,49,shape,4,18,M,R,
7,7,main,18,62,0.7800966000004337,['c'],0,right,['2'],5,0.7156452000008358,-99,-99,62,shape,4,18,M,R,
8,7,main,57,23,0.6909629000001587,['n'],0,left,['9'],2,1.0116453999999067,-99,-99,57,shape,4,18,M,R,
9,7,main,62,18,2.3947553000007247,['c'],1,left,['3'],4,0.2212346999995134,-99,-99,62,shape,4,18,M,R,
10,7,main,18,62,1.6680886000003738,['n'],1,right,['2'],5,0.00042639999992388766,-99,-99,62,shape,4,18,M,R,
11,7,main,49,31,0.9659843999997975,['n'],0,left,['2'],5,0.6518681999996261,-99,-99,49,shape,4,18,M,R,
12,7,main,23,57,0.7542254999998477,['c'],0,right,['3'],4,0.19730490000074496,-99,-99,57,shape,4,18,M,R,
13,7,main,18,62,1.0104551000003994,['n'],1,right,['1'],6,0.3891652000002068,-99,-99,62,shape,4,18,M,R,
14,7,main,57,23,0.867139999999381,['c'],1,left,['1'],6,0.1652099000002636,-99,-99,57,shape,4,18,M,R,
15,7,main,31,49,0.7753510000002279,['c'],0,right,['1'],6,0.39919240000017453,-99,-99,49,shape,4,18,M,R,
16,7,main,18,62,0.8742403000005652,['n'],1,right,['2'],5,0.14135699999951612,-99,-99,62,shape,4,18,M,R,
17,7,main,23,57,1.7644003000004886,['n'],1,right,['1'],6,0.22503559999950085,-99,-99,57,shape,4,18,M,R,
18,7,main,62,18,0.8975826000005327,['c'],1,left,['1'],6,0.18240210000021762,-99,-99,62,shape,4,18,M,R,
19,7,main,31,49,1.141178900000341,['n'],1,right,['2'],5,0.05220110000027489,-99,-99,49,shape,4,18,M,R,
20,7,main,49,31,0.8397268999997323,['n'],0,left,['3'],4,0.19118100000014238,-99,-99,49,shape,4,18,M,R,
21,7,main,62,18,1.0158341999995173,['c'],1,left,['1'],6,0.12660450000021228,-99,-99,62,shape,4,18,M,R,
22,7,main,57,23,0.9616887000001952,['c'],1,left,['9'],2,1.1735985000004803,-99,-99,57,shape,4,18,M,R,
23,7,main,31,49,0.7826900999998543,['c'],0,right,['2'],5,0.2316037000000506,-99,-99,49,shape,4,18,M,R,
24,7,main,31,49,3.307814700000563,['n'],1,right,['9'],2,0.4435669999993479,-99,-99,49,shape,4,18,M,R,
25,7,main,23,57,1.0123568999997588,['n'],1,right,['2'],5,0.995301400000244,-99,-99,57,shape,4,18,M,R,
26,7,main,62,18,0.762411599999723,['c'],1,left,['3'],4,0.31677750000017113,-99,-99,62,shape,4,18,M,R,
27,7,main,49,31,0.8062903000000006,['c'],1,left,['2'],5,0.30447499999991123,-99,-99,49,shape,4,18,M,R,
28,7,main,57,23,1.3019258000003902,['c'],1,left,['3'],4,0.6238576000005196,-99,-99,57,shape,4,18,M,R,
29,7,main,31,49,0.7642422999997507,['c'],0,right,['2'],5,0.8580723999994007,-99,-99,49,shape,4,18,M,R,
30,7,main,23,57,1.3312452000000121,['n'],1,right,['3'],4,0.13242069999978412,-99,-99,57,shape,4,18,M,R,
31,7,main,57,23,0.9249491999999009,['c'],1,left,['1'],6,0.5063522000000376,-99,-99,57,shape,4,18,M,R,
32,7,main,18,62,0.6990961999999854,['n'],1,right,['2'],5,0.1711328000001231,-99,-99,62,shape,4,18,M,R,
33,7,main,23,57,0.6858185000000958,['n'],1,right,['2'],5,0.13736510000035196,-99,-99,57,shape,4,18,M,R,
34,7,main,62,18,1.5192609000005177,['c'],1,left,['3'],4,0.2015371999996205,-99,-99,62,shape,4,18,M,R,
35,7,main,57,23,1.7230238000001918,['c'],1,left,['1'],6,0.1881939999993847,-99,-99,57,shape,4,18,M,R,
0,8,main,18,62,1.403607500000362,['c'],0,right,['3'],4,0.28458190000037575,-99,-99,62,shape,4,18,M,R,
1,8,main,49,31,1.3399030999999013,['n'],0,left,['2'],5,0.6844286000005013,-99,-99,49,shape,4,18,M,R,
2,8,main,62,18,1.3223563000001377,['c'],1,left,['3'],4,0.5242880000005243,-99,-99,62,shape,4,18,M,R,
3,8,main,18,62,1.1323644000003696,['n'],1,right,['2'],5,0.21968550000019604,-99,-99,62,shape,4,18,M,R,
4,8,main,31,49,1.1035647000007884,['n'],1,right,['3'],4,0.8553639000001567,-99,-99,49,shape,4,18,M,R,
5,8,main,49,31,0.7514320999998745,['c'],1,left,['3'],4,0.18474259999948117,-99,-99,49,shape,4,18,M,R,
6,8,main,23,57,1.9891977999996016,['c'],0,right,['2'],5,0.13048170000001846,-99,-99,57,shape,4,18,M,R,
7,8,main,62,18,1.2270121999999901,['c'],1,left,['2'],5,0.3190623999998934,-99,-99,62,shape,4,18,M,R,
8,8,main,49,31,0.773056799999722,['c'],1,left,['2'],5,0.06799839999985124,-99,-99,49,shape,4,18,M,R,
9,8,main,31,49,0.8575738999998066,['n'],1,right,['2'],5,0.5265583999998853,-99,-99,49,shape,4,18,M,R,
10,8,main,18,62,0.8303187000001344,['c'],0,right,['3'],4,0.10498389999975188,-99,-99,62,shape,4,18,M,R,
11,8,main,57,23,0.9183548999999402,['c'],1,left,['3'],4,0.19308169999931124,-99,-99,57,shape,4,18,M,R,
12,8,main,62,18,1.363666999999623,['c'],1,left,['3'],4,0.06738680000034947,-99,-99,62,shape,4,18,M,R,
13,8,main,49,31,0.7391325000007782,['c'],1,left,['3'],4,0.13165490000028512,-99,-99,49,shape,4,18,M,R,
14,8,main,18,62,0.774487699999554,['n'],1,right,['2'],5,0.30550229999971634,-99,-99,62,shape,4,18,M,R,
15,8,main,18,62,0.6692356000003201,['n'],1,right,['2'],5,0.1233366999995269,-99,-99,62,shape,4,18,M,R,
16,8,main,62,18,1.3667793999993592,['c'],1,left,['3'],4,0.7662860000000364,-99,-99,62,shape,4,18,M,R,
17,8,main,23,57,1.0225608999999167,['n'],1,right,['2'],5,0.08861750000050961,-99,-99,57,shape,4,18,M,R,
18,8,main,57,23,0.9170760999995764,['c'],1,left,['2'],5,0.0375278999999864,-99,-99,57,shape,4,18,M,R,
19,8,main,23,57,0.9400093000003835,['n'],1,right,['2'],5,0.12379440000040631,-99,-99,57,shape,4,18,M,R,
20,8,main,31,49,0.68260569999984,['n'],1,right,['3'],4,0.8109193000000232,-99,-99,49,shape,4,18,M,R,
21,8,main,57,23,1.2604919999994308,['n'],0,left,['9'],2,0.4901773999999932,-99,-99,57,shape,4,18,M,R,
22,8,main,23,57,0.7321089000006396,['n'],1,right,['3'],4,0.3623171999997794,-99,-99,57,shape,4,18,M,R,
23,8,main,49,31,1.0436649000002944,['n'],0,left,['2'],5,0.22580389999984618,-99,-99,49,shape,4,18,M,R,
24,8,main,31,49,0.763005400000111,['n'],1,right,['3'],4,0.5241245000006529,-99,-99,49,shape,4,18,M,R,
25,8,main,23,57,0.6330004000001281,['n'],1,right,['2'],5,0.25381629999992583,-99,-99,57,shape,4,18,M,R,
26,8,main,31,49,0.4018793999994159,['n'],1,right,['2'],5,0.21456009999928938,-99,-99,49,shape,4,18,M,R,
27,8,main,31,49,0.8425346000003628,['c'],0,right,['9'],2,0.15675650000048336,-99,-99,49,shape,4,18,M,R,
28,8,main,23,57,0.6327997999997024,['n'],1,right,['2'],5,0.2051709999996092,-99,-99,57,shape,4,18,M,R,
29,8,main,57,23,0.7667566999998598,['c'],1,left,['2'],5,0.15327960000013263,-99,-99,57,shape,4,18,M,R,
30,8,main,49,31,0.5718012999996063,['c'],1,left,['3'],4,0.2683262000000468,-99,-99,49,shape,4,18,M,R,
31,8,main,62,18,0.7223891000003277,['c'],1,left,['3'],4,0.21243459999914194,-99,-99,62,shape,4,18,M,R,
32,8,main,62,18,0.5937911999999415,['c'],1,left,['2'],5,0.18263910000041506,-99,-99,62,shape,4,18,M,R,
33,8,main,57,23,1.3917481000007683,['c'],1,left,['2'],5,0.10253889999967214,-99,-99,57,shape,4,18,M,R,
34,8,main,57,23,0.7358974999997372,['c'],1,left,['2'],5,0.16754410000066855,-99,-99,57,shape,4,18,M,R,
35,8,main,18,62,0.8056075000004057,['n'],1,right,['2'],5,0.22509659999923315,-99,-99,62,shape,4,18,M,R,
0,0,training,23,57,1.0845697000004293,['n'],1,right,['3'],4,1.5737167999996018,[-0.05856947],84.0,57,letter,4,18,M,R,
1,0,training,57,23,0.819942500000252,['c'],1,left,['2'],5,0.5722657999995135,[0.16124828],100.0,57,letter,4,18,M,R,
2,0,training,57,23,0.9978592000006756,['c'],1,left,['2'],5,0.31059240000013233,[0.13523808],100.0,57,letter,4,18,M,R,
3,0,training,49,31,0.9636560999997528,['c'],1,left,['2'],5,0.04316280000057304,[0.06661536],100.0,49,letter,4,18,M,R,
4,0,training,49,31,0.7980877999998484,['c'],1,left,['2'],5,0.11758860000009008,[0.03286602],97.0,49,letter,4,18,M,R,
5,0,training,23,57,0.7454674000000523,['n'],1,right,['3'],4,0.18658760000016628,[-0.06938319],100.0,57,letter,4,18,M,R,
6,0,training,64,16,1.2403902000005473,['c'],1,left,['2'],5,0.15159750000020722,[0.10784124],100.0,64,letter,4,18,M,R,
7,0,training,23,57,1.1208684000002904,['n'],1,right,['2'],5,0.12333060000037221,[-0.0709082],100.0,57,letter,4,18,M,R,
8,0,training,64,16,1.149072399999568,['c'],1,left,['3'],4,0.24161219999950845,[0.16553841],100.0,64,letter,4,18,M,R,
9,0,training,64,16,0.8177722999998878,['c'],1,left,['2'],5,0.40070360000026994,[0.03330712],87.0,64,letter,4,18,M,R,
10,0,training,57,23,0.7884619999995266,['c'],1,left,['2'],5,0.25136079999992944,[0.13370094],100.0,57,letter,4,18,M,R,
11,0,training,64,16,0.7563040000004548,['c'],1,left,['1'],6,0.12110089999987395,[0.06273295],100.0,64,letter,4,18,M,R,
12,0,training,57,23,0.6853266999996777,['c'],1,left,['1'],6,0.0641142000004038,[0.06581849],100.0,57,letter,4,18,M,R,
13,0,training,16,64,0.6769163999997545,['c'],0,right,['9'],2,1.4854833999997936,[-0.07568929],10.0,64,letter,4,18,M,R,
14,0,training,49,31,0.6305816000003688,['n'],0,left,['1'],6,0.23891309999999066,[-0.02203399],84.0,49,letter,4,18,M,R,
15,0,training,49,31,0.8694156999999905,['n'],0,left,['1'],6,0.5382380999999441,[0.10159886],1.0,49,letter,4,18,M,R,
16,0,training,23,57,1.777228799999648,['c'],0,right,['1'],6,0.7104591999996046,[-0.21148802],0.0,57,letter,4,18,M,R,
17,0,training,49,31,1.975367300000471,['c'],1,left,['2'],5,0.19452360000013869,[0.05162432],99.0,49,letter,4,18,M,R,
18,0,training,57,23,0.9445482999999513,['c'],1,left,['2'],5,0.09641199999987293,[0.06704268],100.0,57,letter,4,18,M,R,
19,0,training,31,49,0.664209600000504,['c'],0,right,['3'],4,0.6955967000003511,[-0.01683869],33.0,49,letter,4,18,M,R,
20,0,training,23,57,0.8553683999998611,['n'],1,right,['3'],4,0.14528289999998378,[-0.01426227],79.0,57,letter,4,18,M,R,
21,0,training,49,31,1.2949838999993517,['n'],0,left,['2'],5,0.1623978999996325,[0.01629213],19.0,49,letter,4,18,M,R,
22,0,training,31,49,0.7470079000004262,['n'],1,right,['9'],2,0.13210869999966235,[-0.06790515],100.0,49,letter,4,18,M,R,
23,0,training,16,64,0.8923490000006495,['n'],1,right,['8'],3,0.3396042000003945,[-0.0765227],99.0,64,letter,4,18,M,R,
24,0,training,31,49,0.6488640000006853,['n'],1,right,['9'],2,0.8035571999998865,[-0.1544941],100.0,49,letter,4,18,M,R,
25,0,training,31,49,1.015403499999593,['n'],1,right,['2'],5,0.4664383999997881,[-0.15252612],100.0,49,letter,4,18,M,R,
26,0,training,16,64,0.6868862999999692,['n'],1,right,['1'],6,0.2530010999998922,[-0.10480105],100.0,64,letter,4,18,M,R,
27,0,training,31,49,0.6536043999994945,['n'],1,right,['1'],6,0.20780480000030366,[-0.13214953],100.0,49,letter,4,18,M,R,
28,0,training,16,64,0.5303709000008894,['n'],1,right,['1'],6,0.20692030000009254,[-0.12903455],100.0,64,letter,4,18,M,R,
29,0,training,31,49,1.1689845000000787,['n'],1,right,['2'],5,0.19213380000019242,[-0.13428676],100.0,49,letter,4,18,M,R,
30,0,training,23,57,0.7346849999994447,['n'],1,right,['3'],4,0.06428719999985333,[-0.03052622],99.0,57,letter,4,18,M,R,
31,0,training,64,16,2.225677800000085,['c'],1,left,['3'],4,0.0772305000000415,[0.09374717],100.0,64,letter,4,18,M,R,
32,0,training,64,16,1.4302471999999398,['c'],1,left,['3'],4,0.2522095000003901,[0.0910092],100.0,64,letter,4,18,M,R,
33,0,training,57,23,0.6074525999993057,['n'],0,left,['3'],4,0.4614521999992576,[-0.0710475],98.0,57,letter,4,18,M,R,
34,0,training,16,64,0.6324651999993876,['n'],1,right,['3'],4,0.17060490000039863,[-0.08163731],100.0,64,letter,4,18,M,R,
35,0,training,16,64,1.0836803000001964,['n'],1,right,['2'],5,0.33562129999972967,[-0.04833274],95.0,64,letter,4,18,M,R,
0,1,training,57,23,2.0220359000004464,['c'],1,left,['1'],6,0.4507724999994025,[0.15314666],100.0,57,letter,4,18,M,R,
1,1,training,64,16,0.8067857999994885,['c'],1,left,['1'],6,0.20098550000057003,[0.0993208],100.0,64,letter,4,18,M,R,
2,1,training,57,23,1.5044747000001735,['c'],1,left,['1'],6,0.7627203000001828,[0.1311728],100.0,57,letter,4,18,M,R,
3,1,training,64,16,0.6658268000001044,['c'],1,left,['1'],6,0.057621300000391784,[0.07577324],100.0,64,letter,4,18,M,R,
4,1,training,49,31,0.5510619000006045,['c'],1,left,['1'],6,0.10572739999952319,[0.03749291],98.0,49,letter,4,18,M,R,
5,1,training,49,31,0.7682888000008461,['n'],0,left,['1'],6,0.5098714000005202,[0.04903069],8.0,49,letter,4,18,M,R,
6,1,training,31,49,1.4937262000003102,['c'],0,right,['1'],6,0.041386599999896134,[0.05076413],100.0,49,letter,4,18,M,R,
7,1,training,57,23,0.6516743000001952,['c'],1,left,['1'],6,0.01902090000021417,[0.01595469],98.0,57,letter,4,18,M,R,
8,1,training,57,23,0.857091699999728,['c'],1,left,['1'],6,0.8722589999997581,[0.30096638],100.0,57,letter,4,18,M,R,
9,1,training,31,49,0.7475260000001072,['n'],1,right,['2'],5,0.06413760000032198,[-0.08396298],100.0,49,letter,4,18,M,R,
10,1,training,23,57,0.7418554000005315,['n'],1,right,['2'],5,0.5064466000003449,[-0.12476119],100.0,57,letter,4,18,M,R,
11,1,training,23,57,0.6675370000002658,['n'],1,right,['1'],6,0.09953670000049897,[-0.04875366],100.0,57,letter,4,18,M,R,
12,1,training,64,16,1.2939476999999897,['c'],1,left,['2'],5,0.1304855000007592,[0.0758039],100.0,64,letter,4,18,M,R,
13,1,training,23,57,0.7607476000002862,['c'],0,right,['2'],5,0.19884000000001834,[0.02703877],90.0,57,letter,4,18,M,R,
14,1,training,64,16,0.6771152999999686,['c'],1,left,['2'],5,0.22036560000015015,[0.06313384],99.0,64,letter,4,18,M,R,
15,1,training,49,31,0.6702957999996215,['c'],1,left,['1'],6,0.41694230000030075,[0.04882167],94.0,49,letter,4,18,M,R,
16,1,training,31,49,3.189485400000194,['n'],1,right,['2'],5,0.26498630000060075,[-0.08322188],100.0,49,letter,4,18,M,R,
17,1,training,16,64,0.590698699999848,['n'],1,right,['1'],6,0.015574699999888253,[-0.06336879],100.0,64,letter,4,18,M,R,
18,1,training,49,31,0.9626779999998689,['c'],1,left,['1'],6,0.4963303000004089,[0.15673624],100.0,49,letter,4,18,M,R,
19,1,training,64,16,1.2902524999999514,['c'],1,left,['2'],5,0.8167372999996587,[0.19376492],100.0,64,letter,4,18,M,R,
20,1,training,31,49,0.6425068999997166,['n'],1,right,['2'],5,0.014203100000486302,[-0.05099859],100.0,49,letter,4,18,M,R,
21,1,training,57,23,0.8936992999997528,['n'],0,left,['2'],5,0.6911043999998583,[0.06687784],5.0,57,letter,4,18,M,R,
22,1,training,16,64,0.6789212999992742,['n'],1,right,['2'],5,0.08277040000029956,[-0.08371109],100.0,64,letter,4,18,M,R,
23,1,training,49,31,1.3070510000006834,['c'],1,left,['1'],6,0.0682200000001103,[-0.00849669],24.0,49,letter,4,18,M,R,
24,1,training,49,31,0.9213726999996652,['n'],0,left,['1'],6,0.16667469999993045,[-0.07446288],100.0,49,letter,4,18,M,R,
25,1,training,16,64,1.4171943000001193,['n'],1,right,['1'],6,0.47548600000027363,[-0.2163968],100.0,64,letter,4,18,M,R,
26,1,training,23,57,0.736185500000829,['n'],1,right,['1'],6,0.08381370000006427,[-0.10932734],100.0,57,letter,4,18,M,R,
27,1,training,64,16,1.4900118999994447,['c'],1,left,['2'],5,0.17410239999935584,[0.0382204],96.0,64,letter,4,18,M,R,
28,1,training,31,49,0.8476844000006167,['n'],1,right,['2'],5,0.09263240000018413,[-0.03954357],99.0,49,letter,4,18,M,R,
29,1,training,16,64,0.767396700000063,['n'],1,right,['1'],6,0.1776806999996552,[-0.08929311],100.0,64,letter,4,18,M,R,
30,1,training,23,57,0.6934665999997378,['n'],1,right,['1'],6,0.16907309999987774,[-0.10071242],100.0,57,letter,4,18,M,R,
31,1,training,23,57,0.5877363999998124,['n'],1,right,['1'],6,0.09792580000066664,[-0.09026479],100.0,57,letter,4,18,M,R,
32,1,training,16,64,0.5247111000007862,['n'],1,right,['1'],6,0.0815682000002198,[-0.04589269],100.0,64,letter,4,18,M,R,
33,1,training,31,49,0.5171599999994214,['n'],1,right,['1'],6,0.09766829999989568,[-0.06794808],100.0,49,letter,4,18,M,R,
34,1,training,57,23,1.3237748999999894,['c'],1,left,['2'],5,0.08104940000066563,[0.05165833],100.0,57,letter,4,18,M,R,
35,1,training,16,64,0.5759467999996559,['n'],1,right,['1'],6,0.19155849999970087,[-0.02771315],91.0,64,letter,4,18,M,R,
0,2,training,49,31,0.3897739999993064,['n'],0,left,['9'],2,0.22325790000013512,[-0.10518144],100.0,49,letter,4,18,M,R,
1,2,training,16,64,0.5005168000006961,['c'],0,right,['1'],6,1.2748967000006814,[-0.44988874],0.0,64,letter,4,18,M,R,
2,2,training,64,16,1.0901911000000837,['c'],1,left,['1'],6,0.535127499999362,[0.14216817],100.0,64,letter,4,18,M,R,
3,2,training,57,23,0.8542426000003616,['c'],1,left,['1'],6,0.06839949999994133,[-0.01204515],16.0,57,letter,4,18,M,R,
4,2,training,31,49,0.672645200000261,['n'],1,right,['2'],5,0.11141479999969306,[-0.01069916],76.0,49,letter,4,18,M,R,
5,2,training,31,49,0.6268350000000282,['n'],1,right,['3'],4,0.5567623999995703,[-0.02858204],80.0,49,letter,4,18,M,R,
6,2,training,23,57,0.5351431999997658,['n'],1,right,['3'],4,0.103273600000648,[-0.04974865],100.0,57,letter,4,18,M,R,
7,2,training,64,16,0.7372926999996707,['n'],0,left,['2'],5,0.18928110000069864,[-0.08428405],100.0,64,letter,4,18,M,R,
8,2,training,49,31,0.5760958999999275,['n'],0,left,['2'],5,0.07041800000024523,[-0.05543544],100.0,49,letter,4,18,M,R,
9,2,training,64,16,1.1365469000002122,['c'],1,left,['1'],6,0.15877290000025823,[0.08685753],100.0,64,letter,4,18,M,R,
10,2,training,31,49,0.7319097999998121,['n'],1,right,['1'],6,0.612998300000072,[-0.22905157],100.0,49,letter,4,18,M,R,
11,2,training,57,23,0.8239715999998225,['n'],0,left,['9'],2,1.0103917000005822,[0.16351645],0.0,57,letter,4,18,M,R,
12,2,training,23,57,0.7386467000005723,['n'],1,right,['1'],6,0.2609255999996094,[-0.17100221],100.0,57,letter,4,18,M,R,
13,2,training,16,64,0.6613467000006494,['n'],1,right,['2'],5,0.02449129999968136,[-0.05548429],100.0,64,letter,4,18,M,R,
14,2,training,23,57,0.5738610999997036,['n'],1,right,['2'],5,0.0574996999994255,[-0.05903188],100.0,57,letter,4,18,M,R,
15,2,training,31,49,0.7174710999997842,['n'],1,right,['1'],6,0.08447809999961464,[-0.01308768],83.0,49,letter,4,18,M,R,
16,2,training,57,23,0.6757210000005216,['n'],0,left,['2'],5,0.04277950000050623,[-0.08869213],100.0,57,letter,4,18,M,R,
17,2,training,49,31,1.3141912999999477,['c'],1,left,['1'],6,0.23742200000015146,[0.11007663],100.0,49,letter,4,18,M,R,
18,2,training,49,31,0.5528799000003346,['n'],0,left,['2'],5,0.03728190000038012,[-0.05097355],100.0,49,letter,4,18,M,R,
19,2,training,23,57,0.6897029000001567,['n'],1,right,['1'],6,0.08390480000070966,[-0.08626419],100.0,57,letter,4,18,M,R,
20,2,training,16,64,0.6015526000001046,['n'],1,right,['2'],5,0.2542703999997684,[-0.14739163],100.0,64,letter,4,18,M,R,
21,2,training,57,23,0.5522131000006993,['n'],0,left,['2'],5,0.5841634999997041,[-0.02133695],73.0,57,letter,4,18,M,R,
22,2,training,57,23,0.657244100000753,['n'],0,left,['1'],6,0.109132700000373,[-0.08240805],100.0,57,letter,4,18,M,R,
23,2,training,16,64,0.5402915999993638,['n'],1,right,['2'],5,0.08991729999979725,[-0.077088],100.0,64,letter,4,18,M,R,
24,2,training,23,57,0.6011924999993425,['n'],1,right,['1'],6,0.07107410000025993,[-0.06408387],100.0,57,letter,4,18,M,R,
25,2,training,64,16,0.735717300000033,['n'],0,left,['1'],6,0.06310359999952198,[-0.00695872],73.0,64,letter,4,18,M,R,
26,2,training,49,31,0.511673800000608,['n'],0,left,['1'],6,0.04904590000023745,[-0.03658999],100.0,49,letter,4,18,M,R,
27,2,training,31,49,1.101006600000801,['n'],1,right,['9'],2,1.338473900000281,[-0.38471862],100.0,49,letter,4,18,M,R,
28,2,training,57,23,0.6770658000004914,['n'],0,left,['2'],5,0.3857256999999663,[0.04698245],6.0,57,letter,4,18,M,R,
29,2,training,64,16,4.686259099999916,['n'],0,left,['2'],5,0.030739599999833445,[-0.07089477],100.0,64,letter,4,18,M,R,
30,2,training,64,16,0.776133899999877,['c'],1,left,['2'],5,0.08668909999960306,[0.10958808],100.0,64,letter,4,18,M,R,
31,2,training,49,31,0.7049045000003389,['n'],0,left,['2'],5,0.5111468000004606,[0.00047901],49.0,49,letter,4,18,M,R,
32,2,training,16,64,0.8424897999993846,['n'],1,right,['2'],5,0.05272599999989325,[-0.07452799],100.0,64,letter,4,18,M,R,
33,2,training,16,64,0.9289385000001857,['n'],1,right,['1'],6,0.021294200000738783,[-0.06715757],100.0,64,letter,4,18,M,R,
